token,count
介護支援専門員(ケアマネジャー)介護福祉士介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(衣料管理士),1
介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(同行援護従業者養成研修 修了),1
介護職員初任者研修(旧ヘルパー2級)調剤事務資格(民間)自動車運転免許小学校教諭中学校教諭介護事務資格(民間),1
介護職員初任者研修(旧ヘルパー2級)その他(介護口腔ケア推進士),1
基礎研修)介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(ガイドヘルパー)その他(珠算,1
簿記),1
理学療法士 取得予定(1年以内)介護支援専門員(ケアマネジャー) 取得予定(1年以内)介護福祉士 取得予定(1年以内)介護職員実務者研修(旧ヘルパー1級,1
言語聴覚士介護職員初任者研修(旧ヘルパー2級),1
薬剤師介護福祉士介護職員実務者研修(旧ヘルパー1級,1
歯科衛生士介護支援専門員(ケアマネジャー)介護職員実務者研修(旧ヘルパー1級,1
介護福祉士介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(第二種普通自動車運転免許)その他(介護分野で働く滋賀の福祉人育成研修 チームリーダー 修了)その他(認知症介護基礎研修 修了),1
介護福祉士介護職員初任者研修(旧ヘルパー2級)相談支援従事者研修,1
介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(普通自動車第2種免許)その他(毒物劇物取扱者(農業用品目))その他(証券業務外報担当者研修(全国銀行協会連合会))その他(ガイドヘルパー(全身性課程)),1
自動車運転免許小学校教諭中学校教諭高等学校教諭その他(准看護師)その他(リトミック指導員(初級)),1
基礎研修)介護職員初任者研修(旧ヘルパー2級)医療事務資格(民間)自動車運転免許その他(労務事務(給与計算PCエクセル,1
ワード))その他(医療事務)その他(普通自動車二種免許資格取得),1
看護師登録販売者介護職員初任者研修(旧ヘルパー2級)柔道整復師リフレクソロジストアロマセラピスト自動車運転免許その他(秘書検定2級,1
漢字検定2級)その他(ファイナンシャルアドバイザー),1
基礎研修)自動車運転免許その他(普通自動車2種免許),1
基礎研修)整体師その他(レクリェーション介護士2級),1
基礎研修)介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(強度行動障害支援者養成研修),1
介護福祉士その他(普通自動車第一種免許),1
基礎研修)介護職員初任者研修(旧ヘルパー2級)社会福祉主事任用資格児童指導員任用資格,1
基礎研修)社会福祉士保育士自動車運転免許,1
中学校教諭高等学校教諭,1
介護職員初任者研修(旧ヘルパー2級)調理師医療事務資格(民間)歯科助手資格(民間)調剤事務資格(民間)自動車運転免許,1
基礎研修)介護職員初任者研修(旧ヘルパー2級)保育士幼稚園教諭児童発達支援管理責任者研修自動車運転免許,1
基礎研修)介護職員初任者研修(旧ヘルパー2級)自動車運転免許福祉用具専門相談員介護事務資格(民間)その他(ガイドヘルパー)その他(福祉住環境コーディネーター2級)その他(認知症介護基礎研修)その他(福祉用具プランナー),1
介護職員初任者研修(旧ヘルパー2級)幼稚園教諭自動車運転免許小学校教諭,1
介護福祉士社会福祉主事任用資格 取得予定(1年以内)自動車運転免許その他(認知症介護実践者研修)その他(認知症対応型サービス事業管理者研修),1
介護職員初任者研修(旧ヘルパー2級)自動車運転免許福祉用具専門相談員その他(行動援護),1
介護支援専門員(ケアマネジャー)介護福祉士社会福祉士社会福祉主事任用資格精神保健福祉士主任介護支援専門員自動車運転免許サービス管理責任者研修公認心理師相談支援従事者研修,1
介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(品質管理検定3級),1
介護福祉士自動車運転免許その他(介護予防指導士),1
介護職員初任者研修(旧ヘルパー2級)自動車運転免許小学校教諭,1
基礎研修)介護職員初任者研修(旧ヘルパー2級)自動車運転免許ネイリスト資格(民間)その他(同行援護従事者ガイドヘルパー),1
基礎研修)社会福祉主事任用資格児童発達支援管理責任者研修自動車運転免許サービス管理責任者研修児童指導員任用資格小学校教諭中学校教諭高等学校教諭,1
介護福祉士整体師調理師自動車運転免許,1
自動車運転免許MR認定資格,1
介護福祉士社会福祉主事任用資格中学校教諭,1
リフレクソロジストアロマセラピスト自動車運転免許,1
介護福祉士 取得予定(1年以内)介護職員初任者研修(旧ヘルパー2級) 取得予定(1年以内)自動車運転免許,1
介護福祉士高等学校教諭,1
介護福祉士自動車運転免許その他(ガイドヘルパー 知的,1
全身性)その他(同行援護一般)その他(.同行援護応用過程)その他(行動援護),1
基礎研修)中学校教諭高等学校教諭,1
介護職員初任者研修(旧ヘルパー2級)その他(看護助手)その他(サービス介助士準2級),1
介護職員初任者研修(旧ヘルパー2級)社会福祉主事任用資格調理師自動車運転免許サービス管理責任者研修相談支援従事者研修,1
基礎研修)栄養士,1
基礎研修) 取得予定(1年以内)介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(介護口腔ケア推進士),1
介護福祉士介護職員初任者研修(旧ヘルパー2級)自動車運転免許児童指導員任用資格中学校教諭高等学校教諭,1
介護支援専門員(ケアマネジャー)介護福祉士児童発達支援管理責任者研修サービス管理責任者研修児童指導員任用資格相談支援従事者研修,1
基礎研修)介護職員初任者研修(旧ヘルパー2級)社会福祉士社会福祉主事任用資格自動車運転免許サービス管理責任者研修,1
基礎研修)介護職員初任者研修(旧ヘルパー2級)鍼灸師自動車運転免許その他(大型2種自動車免許),1
基礎研修) 取得予定(1年以内)介護職員初任者研修(旧ヘルパー2級)社会福祉士自動車運転免許,1
介護職員初任者研修(旧ヘルパー2級)社会福祉士 取得予定(1年以内)社会福祉主事任用資格児童発達支援管理責任者研修自動車運転免許サービス管理責任者研修その他(強度行動障がい支援者資格,1
基礎,1
実践)その他(サービス管理者資格),1
介護職員初任者研修(旧ヘルパー2級)調理師アロマセラピスト自動車運転免許その他(実用英語技能検定),1
介護福祉士自動車運転免許その他(認定特定行為業務従事者認定書),1
看護師介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(心理カウンセラーベーシック)その他(就活アドバイザー)その他(日本化粧品検定3級)その他(普通救命講習修了)その他(精神科基本療養算定要件研修を受講済み),1
基礎研修)介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(剣道一級),1
介護職員初任者研修(旧ヘルパー2級)管理栄養士栄養士自動車運転免許,1
基礎研修)介護職員初任者研修(旧ヘルパー2級)調剤事務資格(民間)自動車運転免許サービス管理責任者研修,1
看護師介護職員初任者研修(旧ヘルパー2級)調理師自動車運転免許,1
介護福祉士その他(ホスピタルコンシェルジュ),1
アロマセラピスト自動車運転免許その他(耳つぼセラピストインストラクター)その他(かっさインストラクター)その他(マスターカラーセラピスト),1
介護職員初任者研修(旧ヘルパー2級)その他(手話技能検定6級),1
介護福祉士自動車運転免許その他(MOS ワード2013)その他(MOS エクセル2013)その他(日本商工会議所 簿記検定3級)その他(普通自動二輪免許)その他(大型自動二輪免許),1
介護職員初任者研修(旧ヘルパー2級)医療事務資格(民間)調剤事務資格(民間)自動車運転免許理容師その他(ファイナンシャルプランナー2級実技)その他(管理理容師)その他(ブライダル専門着付け),1
社会福祉士社会福祉主事任用資格,1
基礎研修)介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(おむつフィッター2級)その他(おむつフィッター1級) 取得予定(1年以内)その他(おむつフィッター3級),1
看護師介護支援専門員(ケアマネジャー)介護職員初任者研修(旧ヘルパー2級)自動車運転免許,1
