applicant_id,age,gender,age_group,residence_prefecture,residence_municipality,desired_area_count,qualification_count,has_national_license,qualifications,desired_workstyle,desired_start,desired_job,career,employment_status,status,member_id
3467,61,女性,60代,京都府,京都市伏見区,2,1,False,介護福祉士,"正職員, パート・バイト",今すぐに（2024/09/22時点）,介護職/ヘルパー (未経験),,就業中,,2246806
3468,24,女性,20代,京都府,京都市右京区,3,0,False,,正職員,1ヶ月以内（2024/07/15時点）,"介護職/ヘルパー,総合職/新卒/その他,調理師/調理スタッフ,介護事務,インストラクター",政策学部政策学科(大学)(2023年3月卒業),離職中,,2138056
3469,65,女性,60代,京都府,向日市,1,2,False,"介護職員実務者研修（旧ヘルパー1級/基礎研修）,自動車運転免許","正職員, パート・バイト",,介護職/ヘルパー (10年以上),,離職中,,1899170
3470,28,女性,20代,京都府,京都市北区,3,1,False,介護職員実務者研修（旧ヘルパー1級/基礎研修）,正職員,,介護職/ヘルパー (4年未満),,就業中,,1463043
3471,29,女性,20代,京都府,京都市右京区,1,0,False,,パート・バイト,,"介護職/ヘルパー,ケアマネジャー,調理師/調理スタッフ",(専門学校),離職中,,2292834
3472,56,女性,50代,京都府,京都市右京区,1,0,False,,正職員,3ヶ月以内（2022/10/23時点）,介護職/ヘルパー (5年未満),(高等学校)(1987年3月卒業),就業中,,1448803
3473,54,女性,50代,京都府,宇治市,8,0,False,,正職員,3ヶ月以内（2023/09/20時点）,介護職/ヘルパー (4年未満),,就業中,,1826173
3474,34,女性,30代,京都府,与謝郡与謝野町,1,3,False,"介護福祉士,介護職員初任者研修（旧ヘルパー2級）,自動車運転免許",パート・バイト,,介護職/ヘルパー (10年以上),,離職中,,2189441
3475,30,女性,30代,京都府,京都市山科区,1,1,False,介護福祉士,"正職員, パート・バイト",機会があれば転職を検討したい（2024/07/31時点）,介護職/ヘルパー,福祉メディカル(専門学校)(2015年3月卒業),就業中,,2251456
3476,64,女性,60代,京都府,八幡市,3,1,False,介護福祉士,"パート・バイト, 正職員",,"介護職/ヘルパー (10年以上),総合職/新卒/その他,生活支援員",,就業中,,1807294
3477,23,男性,20代,京都府,京都市西京区,1,0,False,,パート・バイト,,介護職/ヘルパー (未経験),,在学中,,1614442
3478,52,女性,50代,京都府,京都市南区,1,3,False,"介護職員実務者研修（旧ヘルパー1級/基礎研修）,介護職員初任者研修（旧ヘルパー2級）,自動車運転免許",正職員,3ヶ月以内（2024/09/04時点）,介護職/ヘルパー (10年以上),,就業中,,2296324
3479,63,女性,60代,京都府,木津川市,4,1,False,介護福祉士,正職員,3ヶ月以内（2024/07/25時点）,介護職/ヘルパー (10年以上),(高等学校),就業中,,1620645
3480,57,男性,50代,京都府,木津川市,2,3,False,"介護福祉士,社会福祉士,自動車運転免許",パート・バイト,,"介護職/ヘルパー,介護タクシー/ドライバー,生活支援員 (10年以上)",,就業中,,179628
3481,72,女性,70歳以上,京都府,京都市上京区,5,1,False,自動車運転免許 取得予定（1年以内）,パート・バイト,,"生活支援員 (3年未満),介護職/ヘルパー (3年未満),児童指導員/指導員 (3年未満)",,就業中,,2324763
3482,57,女性,50代,京都府,京都市伏見区,1,1,False,自動車運転免許,契約職員,,介護職/ヘルパー (未経験),,就業中,,1972827
3483,47,男性,40代,奈良県,奈良市,9,1,False,自動車運転免許,正職員,今すぐに（2023/05/03時点）,"福祉用具専門相談員 (未経験),看護助手 (未経験),介護職/ヘルパー (未経験),生活支援員 (未経験)",(高等学校)(1996年3月卒業),離職中,,1653775
3484,35,男性,30代,京都府,宇治市,1,0,False,,正職員,,介護職/ヘルパー,,就業中,,2321539
3485,51,女性,50代,滋賀県,大津市,2,1,True,准看護師,"パート・バイト, 業務委託",機会があれば転職を検討したい（2024/03/03時点）,"看護師/准看護師 (10年以上),介護職/ヘルパー (7年未満)",,就業中,,2049541
3486,48,女性,40代,京都府,南丹市,2,0,False,,"契約職員, 正職員",,"介護職/ヘルパー,歯科助手",(大学),就業中,,2041875
3487,58,男性,50代,兵庫県,西宮市,7,1,False,自動車運転免許,正職員,3ヶ月以内（2023/04/06時点）,"生活支援員 (未経験),介護職/ヘルパー (未経験),生活相談員 (未経験),児童指導員/指導員 (未経験),看護助手",商業科(高等学校)(1986年3月卒業),離職中,,1618573
3488,63,女性,60代,京都府,京都市山科区,3,0,False,,パート・バイト,,"介護職/ヘルパー,看護師/准看護師 (10年以上)",,就業中,,1805241
3489,24,男性,20代,京都府,京都市中京区,2,2,False,"介護職員初任者研修（旧ヘルパー2級）,自動車運転免許",パート・バイト,,介護職/ヘルパー (1年未満),,離職中,,2186268
3490,25,男性,20代,京都府,京都市伏見区,1,0,False,,正職員,,介護職/ヘルパー,,就業中,,2316967
3491,42,男性,40代,京都府,京都市西京区,1,2,False,"介護職員初任者研修（旧ヘルパー2級）,自動車運転免許",正職員,,介護職/ヘルパー (4年未満),,就業中,,2312865
3492,41,女性,40代,京都府,京都市伏見区,1,1,False,介護福祉士 取得予定（1年以内）,パート・バイト,機会があれば転職を検討したい（2024/04/23時点）,介護職/ヘルパー (4年未満),,就業中,,446536
3493,77,女性,70歳以上,京都府,京都市伏見区,1,0,False,,パート・バイト,,介護職/ヘルパー,,離職中,,2088260
3494,65,女性,60代,京都府,福知山市,2,2,False,"介護職員初任者研修（旧ヘルパー2級）,自動車運転免許",パート・バイト,今すぐに（2024/08/30時点）,介護職/ヘルパー (10年以上),,就業中,,939724
3495,47,女性,40代,京都府,京都市中京区,1,0,False,,パート・バイト,,介護職/ヘルパー,,就業中,,2142388
3496,73,女性,70歳以上,京都府,木津川市,2,1,False,介護職員初任者研修（旧ヘルパー2級）,"パート・バイト, 正職員",,"介護職/ヘルパー (5年未満),生活支援員 (5年未満)",,離職中,,2315370
3497,55,女性,50代,京都府,京都市山科区,4,0,False,,正職員,3ヶ月以上先（2024/08/10時点）,"介護職/ヘルパー (未経験),介護タクシー/ドライバー (3年未満)",なしなし(その他)(1987年7月中退),就業中,,2264224
3498,60,女性,60代,京都府,亀岡市,3,3,False,"介護福祉士,介護職員初任者研修（旧ヘルパー2級）,自動車運転免許",正職員,機会があれば転職を検討したい（2022/11/11時点）,介護職/ヘルパー (10年未満),(専門学校),就業中,,994203
3499,60,女性,60代,京都府,宇治市,2,1,False,自動車運転免許,パート・バイト,,"介護職/ヘルパー (1年未満),介護事務",,離職中,,1662898
3500,65,女性,60代,京都府,船井郡京丹波町,1,0,False,,"パート・バイト, 業務委託",,介護職/ヘルパー,,就業中,,2313994
3501,74,男性,70歳以上,京都府,亀岡市,1,0,False,,パート・バイト,,介護職/ヘルパー,,離職中,,1907708
3502,25,男性,20代,京都府,京都市左京区,2,1,False,自動車運転免許,パート・バイト,,介護職/ヘルパー (2年未満),,在学中,,2266646
3503,42,男性,40代,京都府,京都市西京区,4,2,False,"介護職員初任者研修（旧ヘルパー2級）,自動車運転免許",正職員,1ヶ月以内（2024/05/03時点）,介護職/ヘルパー (未経験),経済学部経営学科(大学)(2004年4月卒業),離職中,,1659756
3504,63,女性,60代,京都府,京都市下京区,1,1,False,介護職員実務者研修（旧ヘルパー1級/基礎研修）,パート・バイト,,介護職/ヘルパー (10年未満),,就業中,,1894053
3505,34,女性,30代,京都府,亀岡市,1,0,False,,"正職員, 契約職員, パート・バイト",,"医療事務/受付,総合職/新卒/その他,介護職/ヘルパー,生活相談員,管理職（介護）,介護事務",,離職中,,2207396
3506,45,男性,40代,京都府,京都市左京区,3,2,False,"介護福祉士,自動車運転免許",パート・バイト,今すぐに（2023/09/08時点）,介護職/ヘルパー (8年未満),経営学部 経営学科(大学)(2004年9月卒業),就業中,,1809459
3507,21,女性,20代,京都府,京都市北区,1,0,False,,パート・バイト,,介護職/ヘルパー,,在学中,,1884891
3508,55,男性,50代,京都府,京都市伏見区,1,1,False,介護職員実務者研修（旧ヘルパー1級/基礎研修）,正職員,3ヶ月以内（2024/07/24時点）,介護職/ヘルパー (2年未満),,就業中,,1276215
3509,45,男性,40代,京都府,城陽市,7,1,False,介護福祉士,正職員,機会があれば転職を検討したい（2022/09/12時点）,介護職/ヘルパー (10年以上),介護福祉科(専門学校)(2000年3月卒業),就業中,,1411020
3510,39,男性,30代,京都府,京都市伏見区,2,1,False,介護職員初任者研修（旧ヘルパー2級）,正職員,3ヶ月以内（2024/02/07時点）,介護職/ヘルパー (1年未満),生命環境学部 アニマルサイエンス学科(大学)(2009年3月卒業),離職中,,2010861
3511,46,女性,40代,京都府,長岡京市,1,4,False,"介護福祉士,介護職員実務者研修（旧ヘルパー1級/基礎研修）,サービス管理責任者研修,相談支援従事者研修",正職員,機会があれば転職を検討したい（2024/09/12時点）,"介護職/ヘルパー (6年未満),調理師/調理スタッフ (3年未満),保育補助 (1年未満),サービス提供責任者 (未経験)",(高等学校),就業中,,120462
3512,48,女性,40代,京都府,長岡京市,7,2,False,"介護職員初任者研修（旧ヘルパー2級）,自動車運転免許","正職員, パート・バイト",機会があれば転職を検討したい（2023/09/13時点）,介護職/ヘルパー (2年未満),普通科(高等学校),就業中,,127226
3513,23,女性,20代,東京都,港区,4,1,False,自動車運転免許,パート・バイト,3ヶ月以上先（2024/07/16時点）,"医療事務/受付 (2年未満),介護職/ヘルパー (未経験),調理師/調理スタッフ (未経験),介護事務,生活支援員",なしなし(高等学校)(2021年3月卒業),就業中,,1889512
3514,31,男性,30代,京都府,久世郡久御山町,1,1,False,介護福祉士,パート・バイト,,介護職/ヘルパー (10年以上),,就業中,,2174289
3515,37,女性,30代,京都府,京都市山科区,1,0,False,,パート・バイト,,介護職/ヘルパー,,就業中,,2308923
3516,38,男性,30代,京都府,宇治市,3,3,False,"介護支援専門員（ケアマネジャー）,介護福祉士,自動車運転免許",正職員,機会があれば転職を検討したい（2024/09/11時点）,"介護職/ヘルパー (10年以上),ケアマネジャー (未経験)",福祉科(高等学校),就業中,,2308006
3517,39,男性,30代,大阪府,枚方市,2,2,False,"介護職員実務者研修（旧ヘルパー1級/基礎研修） 取得予定（1年以内）,自動車運転免許",正職員,1ヶ月以内（2024/09/11時点）,介護職/ヘルパー (1年未満),(高等学校)(2004年3月卒業),離職中,,2307978
3518,49,女性,40代,京都府,京都市西京区,2,0,False,,パート・バイト,,介護職/ヘルパー (2年未満),(大学院(修士)),離職中,,1342772
3519,36,女性,30代,京都府,乙訓郡大山崎町,1,0,False,,正職員,,介護職/ヘルパー,,就業中,,2306634
3520,66,女性,60代,京都府,京都市西京区,1,1,False,介護福祉士,パート・バイト,今すぐに（2024/08/19時点）,介護職/ヘルパー,(1976年3月卒業),就業中,,2273975
3521,25,女性,20代,京都府,京都市山科区,2,0,False,,"正職員, 契約職員",,介護職/ヘルパー (1年未満),普通科(高等学校)(2018年3月卒業),就業中,,929796
3522,77,男性,70歳以上,京都府,京都市伏見区,1,0,False,,パート・バイト,,介護職/ヘルパー,,離職中,,1965650
3523,38,女性,30代,京都府,京都市伏見区,1,0,False,,正職員,,介護職/ヘルパー,,就業中,,2267713
3524,34,女性,30代,京都府,京都市南区,1,1,False,自動車運転免許,パート・バイト,,介護職/ヘルパー (未経験),,離職中,,2291942
3525,73,女性,70歳以上,京都府,京都市上京区,2,2,False,"介護福祉士,自動車運転免許",パート・バイト,,介護職/ヘルパー,,離職中,,2090459
3526,34,女性,30代,奈良県,奈良市,3,3,False,"言語聴覚士,介護福祉士,自動車運転免許","正職員, パート・バイト",1ヶ月以内（2024/08/24時点）,"介護職/ヘルパー (9年未満),言語聴覚士 (1年未満),生活支援員",,就業中,,2281526
3527,26,女性,20代,京都府,京都市北区,1,0,False,,パート・バイト,,介護職/ヘルパー (未経験),,就業中,,838775
3528,17,女性,20代,京都府,木津川市,1,1,False,介護福祉士,パート・バイト,,介護職/ヘルパー,,在学中,,2156499
3529,20,女性,20代,京都府,福知山市,1,1,False,自動車運転免許,パート・バイト,,介護職/ヘルパー,,離職中,,2275369
3530,66,男性,60代,奈良県,奈良市,3,2,False,"介護職員初任者研修（旧ヘルパー2級）,自動車運転免許","正職員, パート・バイト",,"介護タクシー/ドライバー (未経験),介護職/ヘルパー (1年未満),生活相談員 (1年未満)",,離職中,,648690
