applicant_id,age,gender,residence_pref,same_prefecture_count,different_prefecture_count,total_desired_areas,mobility_score,mobility_rank
4470,41,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
4471,74,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4472,67,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4473,21,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4474,66,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4475,61,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
4476,30,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4477,21,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4478,64,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4479,57,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4480,74,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4481,20,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4482,42,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
297,31,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
299,45,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4485,57,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4486,33,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4487,44,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4488,61,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4489,42,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4490,62,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4491,21,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4492,63,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4493,28,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
300,40,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
301,50,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
303,46,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
4497,49,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
4498,56,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
4499,67,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
4500,47,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4501,61,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4502,59,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4503,36,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
305,37,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4505,19,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4506,60,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4507,61,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4508,58,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
4509,47,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4510,28,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4511,63,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
4512,66,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
4513,57,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4514,26,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4515,27,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4516,66,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4517,32,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
4518,41,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4519,30,男性,京都府,3,0,3,0.0,A: 低い（県内のみ）
4520,67,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
306,44,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4522,51,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
4523,52,女性,京都府,5,0,5,0.0,A: 低い（県内のみ）
4524,81,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
309,54,女性,京都府,5,0,5,0.0,A: 低い（県内のみ）
4526,24,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
4527,70,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
315,48,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
4529,23,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4530,24,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4531,45,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
4532,37,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4533,29,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4534,68,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4535,30,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4536,67,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4537,60,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4538,67,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
4539,22,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4540,45,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
316,42,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
318,58,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4543,69,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4544,68,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
319,47,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
321,46,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4547,56,女性,京都府,6,0,6,0.0,A: 低い（県内のみ）
4548,68,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4549,27,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4550,28,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4551,29,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4552,52,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4553,23,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
323,66,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
4555,42,男性,京都府,11,0,11,0.0,A: 低い（県内のみ）
4556,63,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4557,41,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
326,36,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
332,68,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4560,41,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
333,48,女性,京都府,7,0,7,0.0,A: 低い（県内のみ）
4562,67,女性,京都府,4,0,4,0.0,A: 低い（県内のみ）
4563,73,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4564,60,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
4565,49,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4566,62,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4567,61,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4568,36,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
4569,66,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4570,47,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
337,47,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
339,31,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4573,63,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4574,61,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4575,49,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
4576,35,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4577,53,女性,京都府,4,0,4,0.0,A: 低い（県内のみ）
4578,48,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
4579,42,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
4580,62,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
4581,37,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4582,20,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
4583,58,男性,京都府,6,0,6,0.0,A: 低い（県内のみ）
4584,23,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4585,61,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4586,30,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
4587,42,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4588,21,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4589,31,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4590,31,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
340,63,女性,京都府,4,0,4,0.0,A: 低い（県内のみ）
4592,26,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4593,66,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
341,43,女性,京都府,4,0,4,0.0,A: 低い（県内のみ）
4595,30,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4596,43,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4597,44,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
344,57,女性,京都府,5,0,5,0.0,A: 低い（県内のみ）
4599,73,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4601,60,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
346,40,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4603,53,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
353,60,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
4605,31,男性,京都府,3,0,3,0.0,A: 低い（県内のみ）
4606,81,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4607,46,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
4608,57,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4609,60,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4610,51,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4611,55,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
355,48,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
4613,42,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4614,58,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
4615,22,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4616,43,男性,京都府,7,0,7,0.0,A: 低い（県内のみ）
356,57,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
4618,21,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4619,64,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4620,61,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4621,63,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4622,69,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
357,57,女性,京都府,6,0,6,0.0,A: 低い（県内のみ）
4624,69,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
4625,61,女性,京都府,4,0,4,0.0,A: 低い（県内のみ）
4626,33,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4627,23,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4628,55,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4629,42,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
358,50,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
4631,65,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4632,56,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
360,53,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
4634,42,男性,京都府,3,0,3,0.0,A: 低い（県内のみ）
4635,59,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
4636,59,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4637,55,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
361,32,男性,京都府,4,0,4,0.0,A: 低い（県内のみ）
4639,38,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
362,32,男性,京都府,4,0,4,0.0,A: 低い（県内のみ）
4641,35,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
363,67,男性,京都府,5,0,5,0.0,A: 低い（県内のみ）
4643,74,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4644,48,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4645,42,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4646,69,女性,京都府,5,0,5,0.0,A: 低い（県内のみ）
4647,52,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4648,22,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4649,57,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4650,32,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
4651,25,男性,京都府,4,0,4,0.0,A: 低い（県内のみ）
368,52,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
4653,50,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4654,27,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4655,41,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4656,58,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4657,21,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
370,42,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4659,62,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4660,47,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
4661,21,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4662,31,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
372,58,女性,京都府,10,0,10,0.0,A: 低い（県内のみ）
4664,69,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
373,57,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
4666,56,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4667,44,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4668,19,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4669,44,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
4670,64,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4671,34,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
4672,64,男性,京都府,3,0,3,0.0,A: 低い（県内のみ）
374,21,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
375,47,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4675,72,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4676,54,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
4677,63,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
4678,41,女性,京都府,6,0,6,0.0,A: 低い（県内のみ）
378,23,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
4680,68,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4681,68,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4682,23,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
380,63,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4684,37,女性,京都府,4,0,4,0.0,A: 低い（県内のみ）
381,57,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
382,18,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4687,82,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4688,50,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
4689,73,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
383,49,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4691,57,女性,京都府,4,0,4,0.0,A: 低い（県内のみ）
385,46,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
4693,73,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
386,47,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4695,50,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4696,64,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4697,43,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4698,30,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4699,30,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4700,70,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4701,64,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4702,69,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
389,44,女性,京都府,5,0,5,0.0,A: 低い（県内のみ）
4704,46,男性,京都府,4,0,4,0.0,A: 低い（県内のみ）
4705,57,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4706,57,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4707,22,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4708,62,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4709,69,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
4710,38,男性,京都府,6,0,6,0.0,A: 低い（県内のみ）
4711,21,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4712,67,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
4713,60,男性,京都府,3,0,3,0.0,A: 低い（県内のみ）
390,43,男性,京都府,5,0,5,0.0,A: 低い（県内のみ）
4715,58,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
391,41,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
392,45,男性,京都府,7,0,7,0.0,A: 低い（県内のみ）
4718,48,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4719,60,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4720,35,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
4721,44,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4722,29,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4723,45,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4724,45,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4725,69,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4726,51,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
394,72,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4728,45,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4729,50,男性,京都府,3,0,3,0.0,A: 低い（県内のみ）
4730,30,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4731,66,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4732,29,男性,京都府,5,0,5,0.0,A: 低い（県内のみ）
4733,67,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4734,58,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
4735,52,男性,京都府,6,0,6,0.0,A: 低い（県内のみ）
4736,71,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4737,59,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4738,25,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4739,70,男性,京都府,3,0,3,0.0,A: 低い（県内のみ）
4740,54,男性,京都府,3,0,3,0.0,A: 低い（県内のみ）
4741,37,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
395,57,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
4743,20,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
396,53,男性,京都府,6,0,6,0.0,A: 低い（県内のみ）
397,49,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
4746,39,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
398,43,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4748,22,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4749,67,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
4750,71,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
404,47,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
405,46,男性,京都府,3,0,3,0.0,A: 低い（県内のみ）
4753,62,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4754,50,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4755,40,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
406,48,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
4757,45,男性,京都府,4,0,4,0.0,A: 低い（県内のみ）
4758,42,男性,京都府,5,0,5,0.0,A: 低い（県内のみ）
4759,19,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
408,69,男性,京都府,12,0,12,0.0,A: 低い（県内のみ）
4761,70,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
409,52,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4763,47,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
4764,70,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4765,25,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4766,20,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4767,48,女性,京都府,6,0,6,0.0,A: 低い（県内のみ）
4768,68,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4769,31,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
4770,40,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
4771,56,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
411,62,女性,京都府,7,0,7,0.0,A: 低い（県内のみ）
4773,54,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4774,70,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4775,43,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4776,21,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
417,23,男性,京都府,4,0,4,0.0,A: 低い（県内のみ）
4778,63,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
4779,37,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
4780,25,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
4781,53,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4782,53,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4783,21,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4784,42,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4785,32,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
4786,62,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
