target_municipality,age_group,gender,has_national_license,residence_prefecture,count,avg_age,employment_rate,top_qualifications
大阪府池田市,60代,女性,True,兵庫県,1,63.0,0.0,看護師;准看護師;介護職員初任者研修（旧ヘルパー2級）
大阪府池田市,60代,男性,False,京都府,1,62.0,0.0,介護職員実務者研修（旧ヘルパー1級/基礎研修）;介護職員初任者研修（旧ヘルパー2級）;医療事務資格（民間）
大阪府池田市,60代,男性,False,大阪府,1,69.0,1.0,自動車運転免許
大阪府池田市,70歳以上,女性,True,大阪府,1,78.0,0.0,看護師;介護職員初任者研修（旧ヘルパー2級） 取得予定（1年以内）;自動車運転免許
大阪府池田市,70歳以上,男性,False,神奈川県,1,77.0,0.0,サービス管理責任者研修;相談支援従事者研修
大阪府河内長野市,50代,男性,False,大阪府,3,56.333333333333336,0.3333333333333333,自動車運転免許;介護職員初任者研修（旧ヘルパー2級）;介護支援専門員（ケアマネジャー）
大阪府河内長野市,20代,女性,False,兵庫県,1,25.0,1.0,
大阪府河内長野市,20代,男性,False,奈良県,1,27.0,1.0,介護福祉士;介護職員実務者研修（旧ヘルパー1級/基礎研修）;自動車運転免許
大阪府河内長野市,30代,男性,False,和歌山県,1,32.0,0.0,介護職員初任者研修（旧ヘルパー2級）;自動車運転免許
大阪府河内長野市,30代,男性,False,神奈川県,1,38.0,0.0,介護福祉士;自動車運転免許
大阪府河内長野市,40代,女性,False,大阪府,1,46.0,1.0,臨床検査技師;介護福祉士;管理栄養士
大阪府河内長野市,40代,男性,False,大阪府,1,41.0,1.0,介護職員初任者研修（旧ヘルパー2級）;自動車運転免許;公認心理師
大阪府河内長野市,50代,女性,False,大阪府,1,51.0,0.0,介護職員実務者研修（旧ヘルパー1級/基礎研修）;介護職員初任者研修（旧ヘルパー2級）
大阪府河内長野市,60代,女性,False,大阪府,1,61.0,0.0,保育士;幼稚園教諭;自動車運転免許
大阪府河内長野市,60代,男性,False,大阪府,1,62.0,1.0,介護支援専門員（ケアマネジャー）;社会福祉士;社会福祉主事任用資格
大阪府泉佐野市,50代,男性,False,大阪府,2,57.5,0.5,介護職員初任者研修（旧ヘルパー2級）;自動車運転免許;介護支援専門員（ケアマネジャー）
大阪府泉佐野市,20代,女性,False,大阪府,1,29.0,1.0,介護職員初任者研修（旧ヘルパー2級）;あん摩マッサージ指圧師;幼稚園教諭
大阪府泉佐野市,20代,男性,False,大阪府,1,25.0,1.0,介護職員初任者研修（旧ヘルパー2級）;自動車運転免許
大阪府泉佐野市,30代,女性,False,東京都,1,32.0,1.0,歯科医師;その他（日本歯科麻酔学会認定医）
大阪府泉佐野市,30代,男性,False,和歌山県,1,32.0,0.0,介護職員初任者研修（旧ヘルパー2級）;自動車運転免許
大阪府泉佐野市,40代,女性,False,大阪府,1,46.0,1.0,臨床検査技師;介護福祉士;管理栄養士
大阪府泉佐野市,40代,女性,False,岡山県,1,49.0,0.0,介護職員初任者研修（旧ヘルパー2級）;自動車運転免許;サービス管理責任者研修
大阪府泉佐野市,40代,男性,False,埼玉県,1,40.0,1.0,介護職員初任者研修（旧ヘルパー2級）;社会福祉士 取得予定（1年以内）;社会福祉主事任用資格
大阪府泉佐野市,40代,男性,False,大阪府,1,43.0,1.0,介護職員実務者研修（旧ヘルパー1級/基礎研修）;介護職員初任者研修（旧ヘルパー2級）;自動車運転免許
大阪府泉佐野市,50代,女性,True,大阪府,1,53.0,1.0,看護師;准看護師;管理栄養士
大阪府泉佐野市,60代,女性,False,奈良県,1,68.0,1.0,介護職員初任者研修（旧ヘルパー2級）
大阪府泉佐野市,70歳以上,女性,True,大阪府,1,78.0,0.0,看護師;介護職員初任者研修（旧ヘルパー2級） 取得予定（1年以内）;自動車運転免許
大阪府泉北郡忠岡町,40代,女性,False,大阪府,1,46.0,1.0,臨床検査技師;介護福祉士;管理栄養士
大阪府泉北郡忠岡町,60代,女性,True,鹿児島県,1,66.0,0.0,看護師;准看護師;介護支援専門員（ケアマネジャー）
大阪府泉南市,20代,女性,True,兵庫県,1,28.0,0.0,看護師;准看護師;歯科技工士
大阪府泉南市,30代,男性,False,和歌山県,1,32.0,0.0,介護職員初任者研修（旧ヘルパー2級）;自動車運転免許
大阪府泉南市,40代,女性,False,大阪府,1,46.0,1.0,臨床検査技師;介護福祉士;管理栄養士
大阪府泉南市,40代,男性,False,大阪府,1,43.0,1.0,介護職員実務者研修（旧ヘルパー1級/基礎研修）;介護職員初任者研修（旧ヘルパー2級）;自動車運転免許
大阪府泉南市,60代,男性,False,大阪府,1,62.0,1.0,介護支援専門員（ケアマネジャー）;社会福祉士;社会福祉主事任用資格
大阪府泉南市,70歳以上,女性,True,大阪府,1,78.0,0.0,看護師;介護職員初任者研修（旧ヘルパー2級） 取得予定（1年以内）;自動車運転免許
大阪府泉南郡岬町,20代,男性,False,千葉県,1,26.0,0.0,介護福祉士
大阪府泉南郡岬町,60代,男性,False,兵庫県,1,64.0,1.0,臨床検査技師;介護職員初任者研修（旧ヘルパー2級）;自動車運転免許
大阪府泉南郡熊取町,20代,女性,False,大阪府,1,29.0,1.0,介護職員初任者研修（旧ヘルパー2級）;あん摩マッサージ指圧師;幼稚園教諭
大阪府泉南郡熊取町,30代,男性,False,和歌山県,1,32.0,0.0,介護職員初任者研修（旧ヘルパー2級）;自動車運転免許
大阪府泉南郡熊取町,50代,男性,False,大阪府,1,58.0,0.0,介護職員初任者研修（旧ヘルパー2級）;自動車運転免許
大阪府泉南郡熊取町,60代,女性,True,鹿児島県,1,66.0,0.0,看護師;准看護師;介護支援専門員（ケアマネジャー）
大阪府泉大津市,30代,男性,False,和歌山県,2,33.5,0.5,介護職員初任者研修（旧ヘルパー2級）;自動車運転免許;介護福祉士
大阪府泉大津市,60代,男性,False,大阪府,2,63.5,1.0,自動車運転免許;介護福祉士;介護職員実務者研修（旧ヘルパー1級/基礎研修）
大阪府泉大津市,20代,女性,False,大阪府,1,29.0,1.0,介護職員初任者研修（旧ヘルパー2級）;あん摩マッサージ指圧師;幼稚園教諭
大阪府泉大津市,40代,女性,False,大阪府,1,46.0,1.0,臨床検査技師;介護福祉士;管理栄養士
大阪府泉大津市,40代,男性,False,大阪府,1,41.0,1.0,介護職員初任者研修（旧ヘルパー2級）;自動車運転免許;公認心理師
大阪府泉大津市,60代,女性,True,大阪府,1,66.0,1.0,看護師
大阪府泉大津市,60代,女性,True,鹿児島県,1,66.0,0.0,看護師;准看護師;介護支援専門員（ケアマネジャー）
大阪府泉大津市,60代,男性,False,愛知県,1,68.0,0.0,介護職員初任者研修（旧ヘルパー2級）;自動車運転免許
大阪府泉大津市,70歳以上,男性,False,神奈川県,1,77.0,0.0,サービス管理責任者研修;相談支援従事者研修
大阪府箕面市,60代,男性,False,大阪府,5,66.8,1.0,自動車運転免許;介護福祉士;介護職員実務者研修（旧ヘルパー1級/基礎研修）
大阪府箕面市,40代,女性,False,大阪府,4,48.25,0.5,介護福祉士;介護支援専門員（ケアマネジャー）;自動車運転免許
大阪府箕面市,40代,男性,False,大阪府,4,44.0,0.5,自動車運転免許;社会福祉主事任用資格;介護職員初任者研修（旧ヘルパー2級）
大阪府箕面市,50代,男性,False,大阪府,4,56.5,0.5,介護職員初任者研修（旧ヘルパー2級）;自動車運転免許;介護福祉士
大阪府箕面市,60代,男性,False,京都府,3,62.666666666666664,0.3333333333333333,介護職員初任者研修（旧ヘルパー2級）;自動車運転免許;介護職員実務者研修（旧ヘルパー1級/基礎研修）
大阪府箕面市,20代,女性,False,大阪府,2,28.0,0.5,介護職員初任者研修（旧ヘルパー2級）;あん摩マッサージ指圧師;幼稚園教諭
大阪府箕面市,20代,女性,True,大阪府,2,25.5,1.0,准看護師;看護師;自動車運転免許
大阪府箕面市,20代,男性,False,大阪府,2,27.5,0.5,介護職員初任者研修（旧ヘルパー2級）;介護福祉士;介護職員実務者研修（旧ヘルパー1級/基礎研修）
大阪府箕面市,30代,男性,False,大阪府,2,34.0,0.5,介護職員初任者研修（旧ヘルパー2級）;介護福祉士;自動車運転免許
大阪府箕面市,50代,女性,False,京都府,2,58.0,1.0,介護福祉士;介護職員実務者研修（旧ヘルパー1級/基礎研修）;介護職員初任者研修（旧ヘルパー2級）
大阪府箕面市,60代,女性,False,大阪府,2,60.5,0.0,介護職員初任者研修（旧ヘルパー2級）;自動車運転免許;介護福祉士
大阪府箕面市,70歳以上,男性,False,大阪府,2,71.0,0.5,介護職員実務者研修（旧ヘルパー1級/基礎研修）;自動車運転免許;その他（全身性ガイドヘルパー）
大阪府箕面市,20代,女性,False,兵庫県,1,25.0,1.0,
大阪府箕面市,20代,女性,False,滋賀県,1,27.0,1.0,介護福祉士 取得予定（1年以内）;介護職員実務者研修（旧ヘルパー1級/基礎研修）;自動車運転免許
大阪府箕面市,20代,女性,True,兵庫県,1,28.0,0.0,看護師;准看護師;歯科技工士
大阪府箕面市,20代,男性,False,京都府,1,27.0,1.0,介護福祉士
大阪府箕面市,20代,男性,False,兵庫県,1,22.0,1.0,自動車運転免許
大阪府箕面市,30代,女性,False,三重県,1,30.0,1.0,介護職員初任者研修（旧ヘルパー2級）
大阪府箕面市,30代,女性,False,大阪府,1,31.0,1.0,
大阪府箕面市,30代,男性,False,京都府,1,39.0,1.0,介護福祉士;介護職員実務者研修（旧ヘルパー1級/基礎研修）;介護職員初任者研修（旧ヘルパー2級）
大阪府箕面市,40代,女性,False,愛媛県,1,42.0,0.0,介護職員実務者研修（旧ヘルパー1級/基礎研修）;社会福祉士
大阪府箕面市,40代,女性,False,滋賀県,1,47.0,0.0,保育士
大阪府箕面市,40代,女性,True,大阪府,1,41.0,1.0,准看護師;自動車運転免許
大阪府箕面市,40代,男性,False,京都府,1,48.0,0.0,社会福祉主事任用資格;自動車運転免許
大阪府箕面市,40代,男性,False,北海道,1,45.0,1.0,介護福祉士;自動車運転免許
大阪府箕面市,50代,女性,False,大阪府,1,57.0,1.0,介護職員初任者研修（旧ヘルパー2級）;自動車運転免許
大阪府箕面市,50代,男性,False,京都府,1,53.0,1.0,自動車運転免許
大阪府箕面市,50代,男性,False,宮崎県,1,53.0,0.0,社会福祉士;社会福祉主事任用資格
大阪府箕面市,60代,女性,False,京都府,1,60.0,1.0,介護福祉士;歯科助手資格（民間）;自動車運転免許
大阪府箕面市,60代,女性,True,兵庫県,1,63.0,0.0,看護師;准看護師;介護職員初任者研修（旧ヘルパー2級）
大阪府箕面市,70歳以上,女性,False,京都府,1,76.0,1.0,介護職員実務者研修（旧ヘルパー1級/基礎研修）;介護職員初任者研修（旧ヘルパー2級） 取得予定（1年以内）;自動車運転免許
大阪府羽曳野市,50代,男性,False,大阪府,3,57.0,0.3333333333333333,自動車運転免許;介護職員初任者研修（旧ヘルパー2級）;社会福祉主事任用資格
大阪府羽曳野市,40代,男性,False,大阪府,2,45.0,1.0,自動車運転免許;介護支援専門員（ケアマネジャー）;介護福祉士
大阪府羽曳野市,60代,女性,False,大阪府,2,61.0,0.0,保育士;幼稚園教諭;自動車運転免許
大阪府羽曳野市,60代,男性,False,大阪府,2,65.0,0.5,介護職員初任者研修（旧ヘルパー2級）;介護福祉士;介護職員実務者研修（旧ヘルパー1級/基礎研修）
大阪府羽曳野市,20代,女性,False,大阪府,1,29.0,1.0,介護職員初任者研修（旧ヘルパー2級）;あん摩マッサージ指圧師;幼稚園教諭
大阪府羽曳野市,20代,女性,False,奈良県,1,25.0,1.0,自動車運転免許;その他（ビジネス文書3級）;その他（珠算・電卓実務2級）
大阪府羽曳野市,20代,男性,False,奈良県,1,27.0,1.0,介護福祉士;介護職員実務者研修（旧ヘルパー1級/基礎研修）;自動車運転免許
大阪府羽曳野市,30代,女性,False,三重県,1,30.0,1.0,介護職員初任者研修（旧ヘルパー2級）
大阪府羽曳野市,30代,女性,False,奈良県,1,36.0,1.0,介護福祉士;介護職員実務者研修（旧ヘルパー1級/基礎研修）;介護職員初任者研修（旧ヘルパー2級）
大阪府羽曳野市,30代,女性,False,山口県,1,38.0,1.0,介護福祉士
大阪府羽曳野市,30代,男性,False,京都府,1,34.0,1.0,介護福祉士;介護職員実務者研修（旧ヘルパー1級/基礎研修）
大阪府羽曳野市,30代,男性,False,和歌山県,1,32.0,0.0,介護職員初任者研修（旧ヘルパー2級）;自動車運転免許
大阪府羽曳野市,40代,女性,False,大阪府,1,49.0,1.0,介護福祉士;介護職員初任者研修（旧ヘルパー2級）
大阪府羽曳野市,40代,女性,False,福井県,1,44.0,0.0,自動車運転免許
大阪府羽曳野市,40代,女性,True,奈良県,1,44.0,1.0,理学療法士;自動車運転免許
大阪府羽曳野市,40代,男性,False,奈良県,1,42.0,1.0,介護福祉士;自動車運転免許
大阪府羽曳野市,50代,女性,False,大阪府,1,50.0,0.0,介護福祉士;自動車運転免許
大阪府羽曳野市,50代,男性,False,奈良県,1,54.0,1.0,介護支援専門員（ケアマネジャー）;主任介護支援専門員
大阪府羽曳野市,60代,女性,True,鹿児島県,1,66.0,0.0,看護師;准看護師;介護支援専門員（ケアマネジャー）
大阪府茨木市,40代,男性,False,大阪府,16,45.375,0.6875,自動車運転免許;介護福祉士;社会福祉主事任用資格
大阪府茨木市,50代,女性,False,大阪府,12,53.583333333333336,0.6666666666666666,介護福祉士;介護職員初任者研修（旧ヘルパー2級）;自動車運転免許
大阪府茨木市,50代,女性,False,京都府,10,54.6,0.8,介護職員初任者研修（旧ヘルパー2級）;自動車運転免許;介護福祉士
大阪府茨木市,50代,男性,False,大阪府,10,55.4,0.3,自動車運転免許;介護福祉士;介護職員初任者研修（旧ヘルパー2級）
大阪府茨木市,60代,男性,False,大阪府,7,66.14285714285714,0.7142857142857143,自動車運転免許;介護職員初任者研修（旧ヘルパー2級）;介護職員実務者研修（旧ヘルパー1級/基礎研修）
