target_municipality,qualification_name,applicant_count,avg_age,employment_rate
大阪府池田市,その他（レクリエーション介護士2級）,1,60.0,0.0
大阪府池田市,保育士,1,61.0,0.0
大阪府池田市,社会福祉士,1,39.0,0.0
大阪府池田市,歯科助手資格（民間）,1,60.0,1.0
大阪府池田市,美容師,1,60.0,1.0
大阪府池田市,公認心理師,1,41.0,1.0
大阪府河内長野市,自動車運転免許,8,46.625,0.375
大阪府河内長野市,介護職員初任者研修（旧ヘルパー2級）,4,45.5,0.25
大阪府河内長野市,介護福祉士,3,37.0,0.6666666666666666
大阪府河内長野市,介護職員実務者研修（旧ヘルパー1級/基礎研修）,2,39.0,0.5
大阪府河内長野市,介護支援専門員（ケアマネジャー）,2,59.5,1.0
大阪府河内長野市,社会福祉士,2,59.5,1.0
大阪府河内長野市,その他（自動普通二輪免許）,1,27.0,1.0
大阪府河内長野市,精神保健福祉士,1,57.0,1.0
大阪府河内長野市,保育士,1,61.0,0.0
大阪府河内長野市,幼稚園教諭,1,61.0,0.0
大阪府河内長野市,社会福祉主事任用資格,1,62.0,1.0
大阪府河内長野市,児童発達支援管理責任者研修,1,62.0,1.0
大阪府河内長野市,サービス管理責任者研修,1,62.0,1.0
大阪府河内長野市,児童指導員任用資格,1,62.0,1.0
大阪府河内長野市,公認心理師,1,41.0,1.0
大阪府河内長野市,臨床検査技師,1,46.0,1.0
大阪府河内長野市,管理栄養士,1,46.0,1.0
大阪府河内長野市,医療事務資格（民間）,1,46.0,1.0
大阪府泉佐野市,介護職員初任者研修（旧ヘルパー2級）,8,43.0,0.625
大阪府泉佐野市,自動車運転免許,7,46.42857142857143,0.42857142857142855
大阪府泉佐野市,サービス管理責任者研修,2,44.5,0.5
大阪府泉佐野市,看護師,2,65.5,0.5
大阪府泉佐野市,高等学校教諭,2,36.0,1.0
大阪府泉佐野市,管理栄養士,2,49.5,1.0
大阪府泉佐野市,歯科医師,1,32.0,1.0
大阪府泉佐野市,その他（日本歯科麻酔学会認定医）,1,32.0,1.0
大阪府泉佐野市,社会福祉士 取得予定（1年以内）,1,40.0,1.0
大阪府泉佐野市,社会福祉主事任用資格,1,40.0,1.0
大阪府泉佐野市,児童発達支援管理責任者研修,1,40.0,1.0
大阪府泉佐野市,その他（強度行動障がい支援者資格、基礎・実践）,1,40.0,1.0
大阪府泉佐野市,その他（サービス管理者資格）,1,40.0,1.0
大阪府泉佐野市,介護職員初任者研修（旧ヘルパー2級） 取得予定（1年以内）,1,78.0,0.0
大阪府泉佐野市,あん摩マッサージ指圧師,1,29.0,1.0
大阪府泉佐野市,幼稚園教諭,1,29.0,1.0
大阪府泉佐野市,自動車運転免許 取得予定（1年以内）,1,29.0,1.0
大阪府泉佐野市,小学校教諭,1,29.0,1.0
大阪府泉佐野市,介護職員実務者研修（旧ヘルパー1級/基礎研修）,1,43.0,1.0
大阪府泉佐野市,中学校教諭,1,43.0,1.0
大阪府泉佐野市,介護支援専門員（ケアマネジャー）,1,57.0,1.0
大阪府泉佐野市,社会福祉士,1,57.0,1.0
大阪府泉佐野市,精神保健福祉士,1,57.0,1.0
大阪府泉佐野市,准看護師,1,53.0,1.0
大阪府泉佐野市,臨床検査技師,1,46.0,1.0
大阪府泉佐野市,介護福祉士,1,46.0,1.0
大阪府泉佐野市,医療事務資格（民間）,1,46.0,1.0
大阪府泉北郡忠岡町,看護師,1,66.0,0.0
大阪府泉北郡忠岡町,准看護師,1,66.0,0.0
大阪府泉北郡忠岡町,介護支援専門員（ケアマネジャー）,1,66.0,0.0
大阪府泉北郡忠岡町,介護職員実務者研修（旧ヘルパー1級/基礎研修）,1,66.0,0.0
大阪府泉北郡忠岡町,介護職員初任者研修（旧ヘルパー2級）,1,66.0,0.0
大阪府泉北郡忠岡町,児童指導員任用資格,1,66.0,0.0
大阪府泉北郡忠岡町,臨床検査技師,1,46.0,1.0
大阪府泉北郡忠岡町,介護福祉士,1,46.0,1.0
大阪府泉北郡忠岡町,管理栄養士,1,46.0,1.0
大阪府泉北郡忠岡町,医療事務資格（民間）,1,46.0,1.0
大阪府泉南市,自動車運転免許,4,53.75,0.5
大阪府泉南市,看護師,2,53.0,0.0
大阪府泉南市,介護職員初任者研修（旧ヘルパー2級）,2,37.5,0.5
大阪府泉南市,介護職員初任者研修（旧ヘルパー2級） 取得予定（1年以内）,1,78.0,0.0
大阪府泉南市,准看護師,1,28.0,0.0
大阪府泉南市,歯科技工士,1,28.0,0.0
大阪府泉南市,介護職員実務者研修（旧ヘルパー1級/基礎研修）,1,43.0,1.0
大阪府泉南市,中学校教諭,1,43.0,1.0
大阪府泉南市,高等学校教諭,1,43.0,1.0
大阪府泉南市,介護支援専門員（ケアマネジャー）,1,62.0,1.0
大阪府泉南市,社会福祉士,1,62.0,1.0
大阪府泉南市,社会福祉主事任用資格,1,62.0,1.0
大阪府泉南市,児童発達支援管理責任者研修,1,62.0,1.0
大阪府泉南市,サービス管理責任者研修,1,62.0,1.0
大阪府泉南市,児童指導員任用資格,1,62.0,1.0
大阪府泉南市,臨床検査技師,1,46.0,1.0
大阪府泉南市,介護福祉士,1,46.0,1.0
大阪府泉南市,管理栄養士,1,46.0,1.0
大阪府泉南市,医療事務資格（民間）,1,46.0,1.0
大阪府泉南郡岬町,介護福祉士,1,26.0,0.0
大阪府泉南郡岬町,臨床検査技師,1,64.0,1.0
大阪府泉南郡岬町,介護職員初任者研修（旧ヘルパー2級）,1,64.0,1.0
大阪府泉南郡岬町,自動車運転免許,1,64.0,1.0
大阪府泉南郡熊取町,介護職員初任者研修（旧ヘルパー2級）,4,46.25,0.25
大阪府泉南郡熊取町,自動車運転免許,2,45.0,0.0
大阪府泉南郡熊取町,看護師,1,66.0,0.0
大阪府泉南郡熊取町,准看護師,1,66.0,0.0
大阪府泉南郡熊取町,介護支援専門員（ケアマネジャー）,1,66.0,0.0
大阪府泉南郡熊取町,介護職員実務者研修（旧ヘルパー1級/基礎研修）,1,66.0,0.0
大阪府泉南郡熊取町,児童指導員任用資格,1,66.0,0.0
大阪府泉南郡熊取町,あん摩マッサージ指圧師,1,29.0,1.0
大阪府泉南郡熊取町,幼稚園教諭,1,29.0,1.0
大阪府泉南郡熊取町,自動車運転免許 取得予定（1年以内）,1,29.0,1.0
大阪府泉南郡熊取町,小学校教諭,1,29.0,1.0
大阪府泉南郡熊取町,高等学校教諭,1,29.0,1.0
大阪府泉大津市,介護職員初任者研修（旧ヘルパー2級）,6,50.166666666666664,0.5
大阪府泉大津市,自動車運転免許,5,53.6,0.6
大阪府泉大津市,介護福祉士,3,48.666666666666664,1.0
大阪府泉大津市,看護師,2,66.0,0.5
大阪府泉大津市,介護支援専門員（ケアマネジャー）,2,64.0,0.5
大阪府泉大津市,介護職員実務者研修（旧ヘルパー1級/基礎研修）,2,65.5,0.5
大阪府泉大津市,児童指導員任用資格,2,64.0,0.5
大阪府泉大津市,サービス管理責任者研修,2,69.5,0.5
大阪府泉大津市,准看護師,1,66.0,0.0
大阪府泉大津市,あん摩マッサージ指圧師,1,29.0,1.0
大阪府泉大津市,幼稚園教諭,1,29.0,1.0
大阪府泉大津市,自動車運転免許 取得予定（1年以内）,1,29.0,1.0
大阪府泉大津市,小学校教諭,1,29.0,1.0
大阪府泉大津市,高等学校教諭,1,29.0,1.0
大阪府泉大津市,相談支援従事者研修,1,77.0,0.0
大阪府泉大津市,社会福祉士,1,62.0,1.0
大阪府泉大津市,社会福祉主事任用資格,1,62.0,1.0
大阪府泉大津市,児童発達支援管理責任者研修,1,62.0,1.0
大阪府泉大津市,公認心理師,1,41.0,1.0
大阪府泉大津市,臨床検査技師,1,46.0,1.0
大阪府泉大津市,管理栄養士,1,46.0,1.0
大阪府泉大津市,医療事務資格（民間）,1,46.0,1.0
大阪府箕面市,自動車運転免許,33,52.21212121212121,0.6363636363636364
大阪府箕面市,介護職員初任者研修（旧ヘルパー2級）,24,48.541666666666664,0.4583333333333333
大阪府箕面市,介護福祉士,17,49.0,0.7058823529411765
大阪府箕面市,介護職員実務者研修（旧ヘルパー1級/基礎研修）,11,54.90909090909091,0.6363636363636364
大阪府箕面市,社会福祉主事任用資格,7,47.57142857142857,0.42857142857142855
大阪府箕面市,准看護師,5,36.6,0.6
大阪府箕面市,看護師,3,38.0,0.3333333333333333
大阪府箕面市,サービス管理責任者研修,2,58.5,0.5
大阪府箕面市,自動車運転免許 取得予定（1年以内）,2,49.0,1.0
大阪府箕面市,その他（全身性ガイドヘルパー）,2,63.5,0.5
大阪府箕面市,社会福祉士,2,47.5,0.0
大阪府箕面市,その他（福祉住環境コーディネーター２級）,1,43.0,0.0
大阪府箕面市,その他（認定特定行為業務従事者(喀痰吸引研修2号修了)）,1,43.0,0.0
大阪府箕面市,福祉用具専門相談員,1,43.0,1.0
大阪府箕面市,児童発達支援管理責任者研修,1,56.0,1.0
大阪府箕面市,児童指導員任用資格,1,56.0,1.0
大阪府箕面市,放課後児童支援員/学童指導員,1,56.0,1.0
大阪府箕面市,サービス管理責任者,1,56.0,1.0
大阪府箕面市,児童指導員,1,56.0,1.0
大阪府箕面市,その他（防火防災管理責任者）,1,56.0,1.0
大阪府箕面市,その他（児童発達支援管理責任者 更新時研修）,1,56.0,1.0
大阪府箕面市,社会福祉士 取得予定（1年以内）,1,44.0,1.0
大阪府箕面市,医療事務資格（民間）,1,62.0,0.0
大阪府箕面市,その他（普通自動車第二種免許資格取得）,1,62.0,0.0
大阪府箕面市,介護支援専門員（ケアマネジャー）,1,49.0,1.0
大阪府箕面市,歯科技工士,1,28.0,0.0
大阪府箕面市,その他（サービス管理責任者更新研修）,1,61.0,0.0
大阪府箕面市,あん摩マッサージ指圧師,1,29.0,1.0
大阪府箕面市,幼稚園教諭,1,29.0,1.0
大阪府箕面市,小学校教諭,1,29.0,1.0
大阪府箕面市,高等学校教諭,1,29.0,1.0
大阪府箕面市,その他（普通二種免許）,1,71.0,1.0
大阪府箕面市,その他（英検 準1級）,1,71.0,1.0
大阪府箕面市,その他（第1種情報処理技術者）,1,71.0,1.0
大阪府箕面市,その他（気象予報士）,1,71.0,1.0
大阪府箕面市,その他（簿記3級。珠算3級全国商業高等学校英文タイプ2級。）,1,58.0,1.0
大阪府箕面市,介護福祉士 取得予定（1年以内）,1,27.0,1.0
大阪府箕面市,登録販売者,1,60.0,0.0
大阪府箕面市,鍼灸師,1,60.0,0.0
大阪府箕面市,その他（レクリエーション介護士2級）,1,60.0,0.0
大阪府箕面市,介護職員初任者研修（旧ヘルパー2級） 取得予定（1年以内）,1,76.0,1.0
大阪府箕面市,保育士,1,47.0,0.0
大阪府箕面市,その他（知的ガイドヘルパー）,1,56.0,0.0
大阪府箕面市,その他（普通自動車2種免許）,1,56.0,0.0
大阪府箕面市,その他（喀痰吸引等3級）,1,56.0,0.0
大阪府箕面市,歯科助手資格（民間）,1,60.0,1.0
大阪府箕面市,美容師,1,60.0,1.0
大阪府羽曳野市,自動車運転免許,14,46.785714285714285,0.5
大阪府羽曳野市,介護職員初任者研修（旧ヘルパー2級）,10,47.1,0.6
大阪府羽曳野市,介護福祉士,9,43.333333333333336,0.8888888888888888
大阪府羽曳野市,介護職員実務者研修（旧ヘルパー1級/基礎研修）,5,45.6,0.8
大阪府羽曳野市,介護支援専門員（ケアマネジャー）,4,56.5,0.75
大阪府羽曳野市,幼稚園教諭,4,46.75,0.5
大阪府羽曳野市,保育士,3,52.666666666666664,0.3333333333333333
大阪府羽曳野市,その他（自動普通二輪免許）,1,27.0,1.0
大阪府羽曳野市,看護師,1,66.0,0.0
大阪府羽曳野市,准看護師,1,66.0,0.0
大阪府羽曳野市,児童指導員任用資格,1,66.0,0.0
大阪府羽曳野市,社会福祉主事任用資格,1,56.0,0.0
大阪府羽曳野市,児童指導員任用資格 取得予定（1年以内）,1,56.0,0.0
大阪府羽曳野市,その他（社会教育主事）,1,56.0,0.0
大阪府羽曳野市,その他（認知症介護基礎研修）,1,56.0,0.0
大阪府羽曳野市,相談支援従事者研修,1,49.0,1.0
大阪府羽曳野市,主任介護支援専門員,1,54.0,1.0
大阪府羽曳野市,その他（ビジネス文書3級）,1,25.0,1.0
大阪府羽曳野市,その他（珠算・電卓実務2級）,1,25.0,1.0
大阪府羽曳野市,その他（普通自動車免許（AT限定））,1,25.0,1.0
大阪府羽曳野市,あん摩マッサージ指圧師,1,29.0,1.0
大阪府羽曳野市,自動車運転免許 取得予定（1年以内）,1,29.0,1.0
大阪府羽曳野市,小学校教諭,1,29.0,1.0
大阪府羽曳野市,高等学校教諭,1,29.0,1.0
大阪府羽曳野市,社会福祉士,1,57.0,1.0
大阪府羽曳野市,精神保健福祉士,1,57.0,1.0
大阪府羽曳野市,公認心理師,1,41.0,1.0
大阪府羽曳野市,理学療法士,1,44.0,1.0
大阪府茨木市,自動車運転免許,76,50.526315789473685,0.6578947368421053
大阪府茨木市,介護職員初任者研修（旧ヘルパー2級）,56,48.714285714285715,0.5178571428571429
大阪府茨木市,介護福祉士,50,49.78,0.7
大阪府茨木市,介護職員実務者研修（旧ヘルパー1級/基礎研修）,26,53.76923076923077,0.6538461538461539
大阪府茨木市,准看護師,14,53.07142857142857,0.7142857142857143
大阪府茨木市,社会福祉主事任用資格,13,49.84615384615385,0.5384615384615384
大阪府茨木市,介護支援専門員（ケアマネジャー）,12,53.0,0.5833333333333334
大阪府茨木市,看護師,8,50.625,0.625
大阪府茨木市,社会福祉士,5,48.8,0.4
大阪府茨木市,保育士,5,55.8,0.6
大阪府茨木市,サービス管理責任者研修,4,55.0,0.75
大阪府茨木市,自動車運転免許 取得予定（1年以内）,4,44.75,0.5
大阪府茨木市,介護職員初任者研修（旧ヘルパー2級） 取得予定（1年以内）,4,57.0,0.5
大阪府茨木市,児童指導員任用資格,3,56.333333333333336,0.6666666666666666
大阪府茨木市,幼稚園教諭,3,50.333333333333336,0.3333333333333333
大阪府茨木市,言語聴覚士,2,26.5,1.0
大阪府茨木市,調剤事務資格（民間）,2,41.5,1.0
大阪府茨木市,相談支援従事者研修,2,54.0,1.0
大阪府茨木市,介護支援専門員（ケアマネジャー） 取得予定（1年以内）,2,52.0,1.0
大阪府茨木市,高等学校教諭,2,41.5,1.0
大阪府茨木市,あん摩マッサージ指圧師,2,36.5,0.5
大阪府茨木市,介護事務資格（民間）,2,57.5,1.0
大阪府茨木市,医療事務資格（民間）,2,57.0,1.0
大阪府茨木市,その他（福祉住環境コーディネーター２級）,1,43.0,0.0
大阪府茨木市,その他（認定特定行為業務従事者(喀痰吸引研修2号修了)）,1,43.0,0.0
大阪府茨木市,その他（認知症ケア専門士）,1,53.0,1.0
大阪府茨木市,その他（認知症介護実践者研修修了）,1,53.0,1.0
大阪府茨木市,その他（キャリアコンサルタント）,1,53.0,1.0
大阪府茨木市,その他（行動援護従業者養成研修 修了）,1,53.0,1.0
大阪府茨木市,その他（普通二種免許）,1,40.0,1.0
大阪府茨木市,福祉用具専門相談員,1,43.0,1.0
大阪府茨木市,精神保健福祉士,1,58.0,0.0
大阪府茨木市,児童指導員任用資格 取得予定（1年以内）,1,56.0,0.0
大阪府茨木市,その他（社会教育主事）,1,56.0,0.0
大阪府茨木市,その他（認知症介護基礎研修）,1,56.0,0.0
大阪府茨木市,中学校教諭,1,54.0,1.0
大阪府茨木市,その他（国内旅行取扱管理者）,1,54.0,1.0
大阪府茨木市,児童発達支援管理責任者研修,1,56.0,1.0
