id,age,gender,age_group,generation,residence_raw,residence_pref,residence_muni,residence_region,qualification_count
4454,81,M,70+,Elderly,11,,,,0
4455,26,F,25-29,Young,12,,,,0
4456,45,F,40-44,Middle,13,,,,0
4457,25,F,20-24,Young,14,,,,0
4458,74,F,70+,Elderly,15,,,,0
4459,34,F,30-34,Young,16,,,,0
4460,73,F,70+,Elderly,17,,,,0
4461,66,F,65-69,Elderly,18,,,,0
4462,19,M,Under 20,Young,19,,,,0
4463,60,M,55-59,Senior,20,,,,0
4464,75,F,70+,Elderly,21,,,,0
4465,19,F,Under 20,Young,22,,,,0
4466,68,F,65-69,Elderly,23,,,,0
4467,53,F,50-54,Senior,24,,,,0
4468,38,M,35-39,Middle,25,,,,0
4469,48,M,45-49,Middle,26,,,,0
4470,60,F,55-59,Senior,27,,,,0
4471,41,F,40-44,Middle,28,,,,0
4472,74,M,70+,Elderly,29,,,,0
4473,67,F,65-69,Elderly,30,,,,0
4474,21,M,20-24,Young,1,,,,0
4475,66,F,65-69,Elderly,2,,,,0
4476,61,F,60-64,Senior,3,,,,0
4477,30,F,25-29,Young,4,,,,0
4478,21,M,20-24,Young,5,,,,0
4479,64,F,60-64,Senior,6,,,,0
4480,57,M,55-59,Senior,7,,,,0
4481,74,M,70+,Elderly,8,,,,0
4482,20,F,Under 20,Young,9,,,,0
4483,42,F,40-44,Middle,10,,,,0
4484,30,F,25-29,Young,11,,,,0
4485,59,F,55-59,Senior,12,,,,0
4486,57,M,55-59,Senior,13,,,,0
4487,33,M,30-34,Young,14,,,,0
4488,44,M,40-44,Middle,15,,,,0
4489,61,F,60-64,Senior,16,,,,0
4490,42,F,40-44,Middle,17,,,,0
4491,62,M,60-64,Senior,18,,,,0
4492,21,M,20-24,Young,19,,,,0
4493,63,F,60-64,Senior,20,,,,0
4494,28,F,25-29,Young,21,,,,0
4495,70,M,65-69,Elderly,22,,,,0
4496,23,F,20-24,Young,23,,,,0
4497,25,F,20-24,Young,24,,,,0
4498,49,F,45-49,Middle,25,,,,0
4499,56,F,55-59,Senior,26,,,,0
4500,67,F,65-69,Elderly,27,,,,0
4501,47,M,45-49,Middle,28,,,,0
4502,61,M,60-64,Senior,29,,,,0
4503,59,F,55-59,Senior,30,,,,0
4504,36,F,35-39,Middle,1,,,,0
4505,69,F,65-69,Elderly,2,,,,0
4506,19,M,Under 20,Young,3,,,,0
4507,60,F,55-59,Senior,4,,,,0
4508,61,F,60-64,Senior,5,,,,0
4509,58,M,55-59,Senior,6,,,,0
4510,47,F,45-49,Middle,7,,,,0
4511,28,F,25-29,Young,8,,,,0
4512,63,F,60-64,Senior,9,,,,0
4513,66,F,65-69,Elderly,10,,,,0
4514,57,F,55-59,Senior,11,,,,0
4515,26,F,25-29,Young,12,,,,0
4516,27,M,25-29,Young,13,,,,0
4517,66,F,65-69,Elderly,14,,,,0
4518,32,F,30-34,Young,15,,,,0
4519,41,F,40-44,Middle,16,,,,0
4520,30,M,25-29,Young,17,,,,0
4521,67,F,65-69,Elderly,18,,,,0
4522,31,M,30-34,Young,19,,,,0
4523,51,F,50-54,Senior,20,,,,0
4524,52,F,50-54,Senior,21,,,,0
4525,81,M,70+,Elderly,22,,,,0
4526,25,F,20-24,Young,23,,,,0
4527,24,F,20-24,Young,24,,,,0
4528,70,M,65-69,Elderly,25,,,,0
4529,59,F,55-59,Senior,26,,,,0
4530,23,F,20-24,Young,27,,,,0
4531,24,M,20-24,Young,28,,,,0
4532,45,F,40-44,Middle,29,,,,0
4533,37,M,35-39,Middle,30,,,,0
4534,29,F,25-29,Young,1,,,,0
4535,68,F,65-69,Elderly,2,,,,0
4536,30,F,25-29,Young,3,,,,0
4537,67,F,65-69,Elderly,4,,,,0
4538,60,F,55-59,Senior,5,,,,0
4539,67,F,65-69,Elderly,6,,,,0
4540,22,F,20-24,Young,7,,,,0
4541,45,F,40-44,Middle,8,,,,0
4542,32,F,30-34,Young,9,,,,0
4543,30,M,25-29,Young,10,,,,0
4544,69,F,65-69,Elderly,11,,,,0
4545,68,F,65-69,Elderly,12,,,,0
4546,55,F,50-54,Senior,13,,,,0
4547,29,M,25-29,Young,14,,,,0
4548,56,F,55-59,Senior,15,,,,0
4549,68,F,65-69,Elderly,16,,,,0
4550,27,F,25-29,Young,17,,,,0
4551,28,F,25-29,Young,18,,,,0
4552,29,F,25-29,Young,19,,,,0
4553,52,M,50-54,Senior,20,,,,0
4554,23,M,20-24,Young,21,,,,0
4555,28,F,25-29,Young,22,,,,0
4556,42,M,40-44,Middle,23,,,,0
4557,63,F,60-64,Senior,24,,,,0
4558,41,F,40-44,Middle,25,,,,0
4559,63,F,60-64,Senior,26,,,,0
4560,48,M,45-49,Middle,27,,,,0
4561,41,F,40-44,Middle,28,,,,0
4562,53,M,50-54,Senior,29,,,,0
4563,67,F,65-69,Elderly,30,,,,0
4564,73,F,70+,Elderly,1,,,,0
4565,60,F,55-59,Senior,2,,,,0
4566,49,M,45-49,Middle,3,,,,0
4567,62,M,60-64,Senior,4,,,,0
4568,61,F,60-64,Senior,5,,,,0
4569,36,M,35-39,Middle,6,,,,0
4570,66,M,65-69,Elderly,7,,,,0
4571,47,F,45-49,Middle,8,,,,0
4572,37,F,35-39,Middle,9,,,,0
4573,56,F,55-59,Senior,10,,,,0
4574,63,F,60-64,Senior,11,,,,0
4575,61,M,60-64,Senior,12,,,,0
4576,49,M,45-49,Middle,13,,,,0
4577,35,F,30-34,Young,14,,,,0
4578,53,F,50-54,Senior,15,,,,0
4579,48,M,45-49,Middle,16,,,,0
4580,42,F,40-44,Middle,17,,,,0
4581,62,F,60-64,Senior,18,,,,0
4582,37,F,35-39,Middle,19,,,,0
4583,20,M,Under 20,Young,20,,,,0
4584,58,M,55-59,Senior,21,,,,0
4585,23,M,20-24,Young,22,,,,0
4586,61,F,60-64,Senior,23,,,,0
4587,30,F,25-29,Young,24,,,,0
4588,42,M,40-44,Middle,25,,,,0
4589,21,F,20-24,Young,26,,,,0
4590,31,F,30-34,Young,27,,,,0
4591,31,F,30-34,Young,28,,,,0
4592,71,M,70+,Elderly,29,,,,0
4593,26,F,25-29,Young,30,,,,0
4594,66,M,65-69,Elderly,1,,,,0
4595,41,M,40-44,Middle,2,,,,0
4596,30,M,25-29,Young,3,,,,0
4597,43,F,40-44,Middle,4,,,,0
4598,44,M,40-44,Middle,5,,,,0
4599,59,F,55-59,Senior,6,,,,0
4600,73,F,70+,Elderly,7,,,,0
4601,21,M,20-24,Young,8,,,,0
4602,60,F,55-59,Senior,9,,,,0
4603,27,M,25-29,Young,10,,,,0
4604,53,F,50-54,Senior,11,,,,0
4605,46,M,45-49,Middle,12,,,,0
4606,31,M,30-34,Young,13,,,,0
4607,81,M,70+,Elderly,14,,,,0
4608,46,M,45-49,Middle,15,,,,0
4609,57,F,55-59,Senior,16,,,,0
4610,60,F,55-59,Senior,17,,,,0
4611,51,F,50-54,Senior,18,,,,0
4612,55,F,50-54,Senior,19,,,,0
4613,31,M,30-34,Young,20,,,,0
4614,42,F,40-44,Middle,21,,,,0
4615,58,F,55-59,Senior,22,,,,0
4616,22,F,20-24,Young,23,,,,0
4617,43,M,40-44,Middle,24,,,,0
4618,24,F,20-24,Young,25,,,,0
4619,21,M,20-24,Young,26,,,,0
4620,64,F,60-64,Senior,27,,,,0
4621,61,F,60-64,Senior,28,,,,0
4622,63,F,60-64,Senior,29,,,,0
4623,69,F,65-69,Elderly,30,,,,0
4624,56,F,55-59,Senior,1,,,,0
4625,69,M,65-69,Elderly,2,,,,0
4626,61,F,60-64,Senior,3,,,,0
4627,33,F,30-34,Young,4,,,,0
4628,23,F,20-24,Young,5,,,,0
4629,55,M,50-54,Senior,6,,,,0
4630,42,F,40-44,Middle,7,,,,0
4631,67,F,65-69,Elderly,8,,,,0
4632,65,M,60-64,Senior,9,,,,0
4633,56,M,55-59,Senior,10,,,,0
4634,32,F,30-34,Young,11,,,,0
4635,42,M,40-44,Middle,12,,,,0
4636,59,F,55-59,Senior,13,,,,0
4637,59,F,55-59,Senior,14,,,,0
4638,55,M,50-54,Senior,15,,,,0
4639,24,F,20-24,Young,16,,,,0
4640,38,F,35-39,Middle,17,,,,0
4641,66,M,65-69,Elderly,18,,,,0
4642,35,F,30-34,Young,19,,,,0
4643,24,F,20-24,Young,20,,,,0
4644,74,M,70+,Elderly,21,,,,0
4645,48,F,45-49,Middle,22,,,,0
4646,42,F,40-44,Middle,23,,,,0
4647,69,F,65-69,Elderly,24,,,,0
4648,52,M,50-54,Senior,25,,,,0
4649,22,M,20-24,Young,26,,,,0
4650,57,M,55-59,Senior,27,,,,0
4651,32,M,30-34,Young,28,,,,0
4652,25,M,20-24,Young,29,,,,0
4653,32,M,30-34,Young,30,,,,0
4654,50,M,45-49,Middle,1,,,,0
4655,27,F,25-29,Young,2,,,,0
4656,41,F,40-44,Middle,3,,,,0
4657,58,F,55-59,Senior,4,,,,0
4658,21,M,20-24,Young,5,,,,0
4659,46,F,45-49,Middle,6,,,,0
4660,62,F,60-64,Senior,7,,,,0
4661,47,M,45-49,Middle,8,,,,0
4662,21,F,20-24,Young,9,,,,0
4663,31,F,30-34,Young,10,,,,0
4664,22,M,20-24,Young,11,,,,0
4665,69,F,65-69,Elderly,12,,,,0
4666,68,F,65-69,Elderly,13,,,,0
4667,56,F,55-59,Senior,14,,,,0
4668,44,F,40-44,Middle,15,,,,0
4669,19,F,Under 20,Young,16,,,,0
4670,44,F,40-44,Middle,17,,,,0
4671,64,F,60-64,Senior,18,,,,0
4672,34,M,30-34,Young,19,,,,0
4673,64,M,60-64,Senior,20,,,,0
4674,33,F,30-34,Young,21,,,,0
4675,60,F,55-59,Senior,22,,,,0
4676,72,M,70+,Elderly,23,,,,0
4677,54,M,50-54,Senior,24,,,,0
4678,63,F,60-64,Senior,25,,,,0
4679,41,F,40-44,Middle,26,,,,0
4680,39,M,35-39,Middle,27,,,,0
4681,68,M,65-69,Elderly,28,,,,0
4682,68,M,65-69,Elderly,29,,,,0
4683,23,F,20-24,Young,30,,,,0
4684,31,F,30-34,Young,1,,,,0
4685,37,F,35-39,Middle,2,,,,0
4686,26,F,25-29,Young,3,,,,0
4687,34,M,30-34,Young,4,,,,0
4688,82,F,70+,Elderly,5,,,,0
4689,50,M,45-49,Middle,6,,,,0
4690,73,M,70+,Elderly,7,,,,0
4691,76,M,70+,Elderly,8,,,,0
4692,57,F,55-59,Senior,9,,,,0
4693,52,M,50-54,Senior,10,,,,0
4694,73,F,70+,Elderly,11,,,,0
4695,22,F,20-24,Young,12,,,,0
4696,50,M,45-49,Middle,13,,,,0
4697,64,M,60-64,Senior,14,,,,0
4698,43,F,40-44,Middle,15,,,,0
4699,30,F,25-29,Young,16,,,,0
4700,30,F,25-29,Young,17,,,,0
4701,70,F,65-69,Elderly,18,,,,0
4702,64,F,60-64,Senior,19,,,,0
4703,69,F,65-69,Elderly,20,,,,0
4704,62,F,60-64,Senior,21,,,,0
4705,46,M,45-49,Middle,22,,,,0
4706,57,F,55-59,Senior,23,,,,0
4707,57,F,55-59,Senior,24,,,,0
4708,22,M,20-24,Young,25,,,,0
4709,62,F,60-64,Senior,26,,,,0
4710,69,F,65-69,Elderly,27,,,,0
4711,38,M,35-39,Middle,28,,,,0
4712,21,F,20-24,Young,29,,,,0
4713,67,F,65-69,Elderly,30,,,,0
4714,60,M,55-59,Senior,1,,,,0
4715,53,F,50-54,Senior,2,,,,0
4716,58,F,55-59,Senior,3,,,,0
4717,47,F,45-49,Middle,4,,,,0
4718,64,F,60-64,Senior,5,,,,0
4719,48,M,45-49,Middle,6,,,,0
4720,60,F,55-59,Senior,7,,,,0
4721,35,F,30-34,Young,8,,,,0
4722,44,M,40-44,Middle,9,,,,0
4723,29,M,25-29,Young,10,,,,0
4724,45,M,40-44,Middle,11,,,,0
4725,45,M,40-44,Middle,12,,,,0
4726,69,F,65-69,Elderly,13,,,,0
4727,51,M,50-54,Senior,14,,,,0
4728,60,M,55-59,Senior,15,,,,0
4729,45,F,40-44,Middle,16,,,,0
4730,50,M,45-49,Middle,17,,,,0
4731,30,F,25-29,Young,18,,,,0
4732,66,M,65-69,Elderly,19,,,,0
4733,29,M,25-29,Young,20,,,,0
4734,67,M,65-69,Elderly,21,,,,0
4735,58,M,55-59,Senior,22,,,,0
4736,52,M,50-54,Senior,23,,,,0
4737,71,M,70+,Elderly,24,,,,0
4738,59,M,55-59,Senior,25,,,,0
4739,25,F,20-24,Young,26,,,,0
4740,70,M,65-69,Elderly,27,,,,0
4741,54,M,50-54,Senior,28,,,,0
4742,37,F,35-39,Middle,29,,,,0
4743,57,F,55-59,Senior,30,,,,0
4744,20,F,Under 20,Young,1,,,,0
4745,65,F,60-64,Senior,2,,,,0
4746,60,M,55-59,Senior,3,,,,0
4747,39,F,35-39,Middle,4,,,,0
4748,56,M,55-59,Senior,5,,,,0
4749,22,F,20-24,Young,6,,,,0
4750,67,F,65-69,Elderly,7,,,,0
4751,71,M,70+,Elderly,8,,,,0
4752,29,F,25-29,Young,9,,,,0
4753,51,F,50-54,Senior,10,,,,0
4754,62,F,60-64,Senior,11,,,,0
4755,50,M,45-49,Middle,12,,,,0
4756,40,M,35-39,Middle,13,,,,0
4757,25,M,20-24,Young,14,,,,0
4758,45,M,40-44,Middle,15,,,,0
4759,42,M,40-44,Middle,16,,,,0
4760,19,F,Under 20,Young,17,,,,0
4761,51,F,50-54,Senior,18,,,,0
4762,70,M,65-69,Elderly,19,,,,0
4763,47,M,45-49,Middle,20,,,,0
4764,47,M,45-49,Middle,21,,,,0
4765,70,F,65-69,Elderly,22,,,,0
4766,25,F,20-24,Young,23,,,,0
4767,20,M,Under 20,Young,24,,,,0
4768,48,F,45-49,Middle,25,,,,0
4769,68,F,65-69,Elderly,26,,,,0
4770,31,F,30-34,Young,27,,,,0
4771,40,F,35-39,Middle,28,,,,0
4772,56,F,55-59,Senior,29,,,,0
4773,62,M,60-64,Senior,30,,,,0
4774,54,F,50-54,Senior,1,,,,0
4775,70,M,65-69,Elderly,2,,,,0
4776,43,F,40-44,Middle,3,,,,0
4777,21,F,20-24,Young,4,,,,0
4778,40,M,35-39,Middle,5,,,,0
4779,63,F,60-64,Senior,6,,,,0
4780,37,F,35-39,Middle,7,,,,0
4781,25,M,20-24,Young,8,,,,0
4782,53,F,50-54,Senior,9,,,,0
4783,53,F,50-54,Senior,10,,,,0
4784,21,F,20-24,Young,11,,,,0
4785,42,F,40-44,Middle,12,,,,0
4786,32,F,30-34,Young,13,,,,0
4787,62,M,60-64,Senior,14,,,,0
4788,42,F,40-44,Middle,15,,,,0
4789,63,F,60-64,Senior,16,,,,0
4790,21,F,20-24,Young,17,,,,0
4791,72,M,70+,Elderly,18,,,,0
4792,27,F,25-29,Young,19,,,,0
4793,20,M,Under 20,Young,20,,,,0
4794,50,M,45-49,Middle,21,,,,0
4795,64,M,60-64,Senior,22,,,,0
4796,70,M,65-69,Elderly,23,,,,0
4797,75,F,70+,Elderly,24,,,,0
4798,44,M,40-44,Middle,25,,,,0
4799,60,F,55-59,Senior,26,,,,0
4800,36,M,35-39,Middle,27,,,,0
4801,28,F,25-29,Young,28,,,,0
4802,51,M,50-54,Senior,29,,,,0
4803,33,M,30-34,Young,30,,,,0
4804,24,M,20-24,Young,1,,,,0
4805,33,F,30-34,Young,2,,,,0
4806,26,F,25-29,Young,3,,,,0
4807,19,F,Under 20,Young,4,,,,0
4808,51,M,50-54,Senior,5,,,,0
4809,21,F,20-24,Young,6,,,,0
4810,55,M,50-54,Senior,7,,,,0
4811,35,M,30-34,Young,8,,,,0
4812,68,M,65-69,Elderly,9,,,,0
4813,60,M,55-59,Senior,10,,,,0
4814,57,F,55-59,Senior,11,,,,0
4815,22,F,20-24,Young,12,,,,0
4816,50,M,45-49,Middle,13,,,,0
4817,22,F,20-24,Young,14,,,,0
4818,46,F,45-49,Middle,15,,,,0
4819,69,M,65-69,Elderly,16,,,,0
4820,41,F,40-44,Middle,17,,,,0
4821,36,F,35-39,Middle,18,,,,0
4822,41,F,40-44,Middle,19,,,,0
4823,24,M,20-24,Young,20,,,,0
4824,51,M,50-54,Senior,21,,,,0
4825,69,F,65-69,Elderly,22,,,,0
4826,47,F,45-49,Middle,23,,,,0
4827,55,F,50-54,Senior,24,,,,0
4828,69,F,65-69,Elderly,25,,,,0
4829,43,F,40-44,Middle,26,,,,0
4830,36,M,35-39,Middle,27,,,,0
4831,48,F,45-49,Middle,28,,,,0
4832,20,F,Under 20,Young,29,,,,0
4833,60,M,55-59,Senior,30,,,,0
4834,55,M,50-54,Senior,1,,,,0
4835,61,F,60-64,Senior,2,,,,0
4836,55,F,50-54,Senior,3,,,,0
4837,66,F,65-69,Elderly,4,,,,0
4838,27,F,25-29,Young,5,,,,0
4839,67,F,65-69,Elderly,6,,,,0
4840,55,M,50-54,Senior,7,,,,0
4841,40,F,35-39,Middle,8,,,,0
4842,55,F,50-54,Senior,9,,,,0
4843,42,F,40-44,Middle,10,,,,0
4844,23,F,20-24,Young,11,,,,0
4845,24,F,20-24,Young,12,,,,0
4846,48,F,45-49,Middle,13,,,,0
4847,24,F,20-24,Young,14,,,,0
4848,34,F,30-34,Young,15,,,,0
4849,62,F,60-64,Senior,16,,,,0
4850,69,F,65-69,Elderly,17,,,,0
4851,69,F,65-69,Elderly,18,,,,0
4852,49,F,45-49,Middle,19,,,,0
4853,61,F,60-64,Senior,20,,,,0
4854,58,F,55-59,Senior,21,,,,0
4855,81,M,70+,Elderly,22,,,,0
4856,24,F,20-24,Young,23,,,,0
4857,72,F,70+,Elderly,24,,,,0
4858,55,F,50-54,Senior,25,,,,0
4859,73,F,70+,Elderly,26,,,,0
4860,55,F,50-54,Senior,27,,,,0
4861,62,M,60-64,Senior,28,,,,0
4862,21,M,20-24,Young,29,,,,0
4863,61,M,60-64,Senior,30,,,,0
4864,47,F,45-49,Middle,1,,,,0
4865,57,F,55-59,Senior,2,,,,0
4866,55,F,50-54,Senior,3,,,,0
4867,35,M,30-34,Young,4,,,,0
4868,27,F,25-29,Young,5,,,,0
4869,64,M,60-64,Senior,6,,,,0
4870,56,M,55-59,Senior,7,,,,0
4871,57,F,55-59,Senior,8,,,,0
4872,28,F,25-29,Young,9,,,,0
4873,55,F,50-54,Senior,10,,,,0
4874,64,M,60-64,Senior,11,,,,0
4875,61,M,60-64,Senior,12,,,,0
4876,21,M,20-24,Young,13,,,,0
4877,29,F,25-29,Young,14,,,,0
4878,37,F,35-39,Middle,15,,,,0
4879,32,M,30-34,Young,16,,,,0
4880,63,F,60-64,Senior,17,,,,0
4881,45,F,40-44,Middle,18,,,,0
4882,67,M,65-69,Elderly,19,,,,0
4883,62,F,60-64,Senior,20,,,,0
4884,65,F,60-64,Senior,21,,,,0
4885,33,F,30-34,Young,22,,,,0
4886,45,F,40-44,Middle,23,,,,0
4887,53,M,50-54,Senior,24,,,,0
4888,22,M,20-24,Young,25,,,,0
4889,40,M,35-39,Middle,26,,,,0
4890,71,M,70+,Elderly,27,,,,0
4891,54,F,50-54,Senior,28,,,,0
4892,46,M,45-49,Middle,29,,,,0
4893,63,M,60-64,Senior,30,,,,0
4894,57,F,55-59,Senior,1,,,,0
4895,71,M,70+,Elderly,2,,,,0
4896,60,F,55-59,Senior,3,,,,0
4897,21,F,20-24,Young,4,,,,0
4898,25,F,20-24,Young,5,,,,0
4899,69,M,65-69,Elderly,6,,,,0
4900,23,F,20-24,Young,7,,,,0
4901,41,F,40-44,Middle,8,,,,0
4902,29,F,25-29,Young,9,,,,0
4903,33,F,30-34,Young,10,,,,0
4904,54,F,50-54,Senior,11,,,,0
4905,49,F,45-49,Middle,12,,,,0
4906,36,F,35-39,Middle,13,,,,0
4907,60,F,55-59,Senior,14,,,,0
4908,52,F,50-54,Senior,15,,,,0
4909,32,M,30-34,Young,16,,,,0
4910,22,F,20-24,Young,17,,,,0
4911,70,M,65-69,Elderly,18,,,,0
4912,62,M,60-64,Senior,19,,,,0
4913,56,F,55-59,Senior,20,,,,0
4914,63,M,60-64,Senior,21,,,,0
4915,65,F,60-64,Senior,22,,,,0
4916,68,M,65-69,Elderly,23,,,,0
4917,54,F,50-54,Senior,24,,,,0
4918,58,M,55-59,Senior,25,,,,0
4919,58,F,55-59,Senior,26,,,,0
4920,25,M,20-24,Young,27,,,,0
4921,59,F,55-59,Senior,28,,,,0
4922,33,M,30-34,Young,29,,,,0
4923,78,M,70+,Elderly,30,,,,0
4924,60,F,55-59,Senior,1,,,,0
4925,53,F,50-54,Senior,2,,,,0
4926,19,F,Under 20,Young,3,,,,0
4927,32,M,30-34,Young,4,,,,0
4928,47,F,45-49,Middle,5,,,,0
4929,27,F,25-29,Young,6,,,,0
4930,53,F,50-54,Senior,7,,,,0
4931,72,M,70+,Elderly,8,,,,0
4932,75,M,70+,Elderly,9,,,,0
4933,51,M,50-54,Senior,10,,,,0
4934,50,F,45-49,Middle,11,,,,0
4935,76,M,70+,Elderly,12,,,,0
4936,27,M,25-29,Young,13,,,,0
4937,35,M,30-34,Young,14,,,,0
4938,38,M,35-39,Middle,15,,,,0
4939,54,F,50-54,Senior,16,,,,0
4940,74,M,70+,Elderly,17,,,,0
4941,61,F,60-64,Senior,18,,,,0
4942,65,F,60-64,Senior,19,,,,0
4943,42,M,40-44,Middle,20,,,,0
4944,40,M,35-39,Middle,21,,,,0
4945,23,M,20-24,Young,22,,,,0
4946,49,F,45-49,Middle,23,,,,0
4947,45,F,40-44,Middle,24,,,,0
4948,25,M,20-24,Young,25,,,,0
4949,65,M,60-64,Senior,26,,,,0
4950,46,M,45-49,Middle,27,,,,0
4951,23,F,20-24,Young,28,,,,0
4952,75,F,70+,Elderly,29,,,,0
4953,28,F,25-29,Young,30,,,,0
4954,48,F,45-49,Middle,1,,,,0
4955,59,M,55-59,Senior,2,,,,0
4956,27,M,25-29,Young,3,,,,0
4957,21,F,20-24,Young,4,,,,0
4958,50,F,45-49,Middle,5,,,,0
4959,64,F,60-64,Senior,6,,,,0
4960,34,F,30-34,Young,7,,,,0
4961,52,F,50-54,Senior,8,,,,0
4962,22,F,20-24,Young,9,,,,0
4963,52,F,50-54,Senior,10,,,,0
4964,41,M,40-44,Middle,11,,,,0
4965,55,M,50-54,Senior,12,,,,0
4966,52,F,50-54,Senior,13,,,,0
4967,38,F,35-39,Middle,14,,,,0
4968,52,M,50-54,Senior,15,,,,0
4969,31,F,30-34,Young,16,,,,0
4970,49,F,45-49,Middle,17,,,,0
4971,67,F,65-69,Elderly,18,,,,0
4972,40,M,35-39,Middle,19,,,,0
4973,47,F,45-49,Middle,20,,,,0
4974,46,F,45-49,Middle,21,,,,0
4975,26,F,25-29,Young,22,,,,0
4976,63,F,60-64,Senior,23,,,,0
4977,60,M,55-59,Senior,24,,,,0
4978,67,F,65-69,Elderly,25,,,,0
4979,22,F,20-24,Young,26,,,,0
4980,57,F,55-59,Senior,27,,,,0
4981,67,M,65-69,Elderly,28,,,,0
4982,70,M,65-69,Elderly,29,,,,0
4983,42,M,40-44,Middle,30,,,,0
4984,51,M,50-54,Senior,1,,,,0
4985,48,M,45-49,Middle,2,,,,0
4986,67,F,65-69,Elderly,3,,,,0
4987,72,F,70+,Elderly,4,,,,0
4988,25,M,20-24,Young,5,,,,0
4989,69,F,65-69,Elderly,6,,,,0
4990,59,M,55-59,Senior,7,,,,0
4991,26,F,25-29,Young,8,,,,0
4992,55,M,50-54,Senior,9,,,,0
4993,50,F,45-49,Middle,10,,,,0
4994,44,M,40-44,Middle,11,,,,0
4995,65,M,60-64,Senior,12,,,,0
4996,62,M,60-64,Senior,13,,,,0
4997,26,F,25-29,Young,14,,,,0
4998,61,F,60-64,Senior,15,,,,0
4999,69,F,65-69,Elderly,16,,,,0
5000,30,M,25-29,Young,17,,,,0
5001,22,F,20-24,Young,18,,,,0
5002,35,F,30-34,Young,19,,,,0
5003,40,F,35-39,Middle,20,,,,0
5004,31,F,30-34,Young,21,,,,0
5005,66,F,65-69,Elderly,22,,,,0
5006,67,M,65-69,Elderly,23,,,,0
5007,28,F,25-29,Young,24,,,,0
5008,57,F,55-59,Senior,25,,,,0
5009,39,M,35-39,Middle,26,,,,0
5010,27,F,25-29,Young,27,,,,0
5011,48,M,45-49,Middle,28,,,,0
5012,66,F,65-69,Elderly,29,,,,0
5013,37,F,35-39,Middle,30,,,,0
5014,50,F,45-49,Middle,1,,,,0
5015,72,F,70+,Elderly,2,,,,0
5016,27,F,25-29,Young,3,,,,0
5017,30,F,25-29,Young,4,,,,0
5018,47,F,45-49,Middle,5,,,,0
5019,52,F,50-54,Senior,6,,,,0
5020,71,F,70+,Elderly,7,,,,0
5021,34,F,30-34,Young,8,,,,0
5022,46,F,45-49,Middle,9,,,,0
5023,52,M,50-54,Senior,10,,,,0
5024,47,F,45-49,Middle,11,,,,0
5025,22,F,20-24,Young,12,,,,0
5026,38,F,35-39,Middle,13,,,,0
5027,55,F,50-54,Senior,14,,,,0
5028,61,F,60-64,Senior,15,,,,0
5029,63,F,60-64,Senior,16,,,,0
5030,69,F,65-69,Elderly,17,,,,0
5031,54,F,50-54,Senior,18,,,,0
5032,58,M,55-59,Senior,19,,,,0
5033,23,M,20-24,Young,20,,,,0
5034,44,M,40-44,Middle,21,,,,0
5035,53,M,50-54,Senior,22,,,,0
5036,37,M,35-39,Middle,23,,,,0
5037,51,M,50-54,Senior,24,,,,0
5038,22,M,20-24,Young,25,,,,0
5039,62,F,60-64,Senior,26,,,,0
5040,72,M,70+,Elderly,27,,,,0
5041,34,M,30-34,Young,28,,,,0
5042,67,F,65-69,Elderly,29,,,,0
5043,51,M,50-54,Senior,30,,,,0
5044,23,M,20-24,Young,1,,,,0
5045,57,F,55-59,Senior,2,,,,0
5046,52,F,50-54,Senior,3,,,,0
5047,38,F,35-39,Middle,4,,,,0
5048,50,F,45-49,Middle,5,,,,0
5049,22,M,20-24,Young,6,,,,0
5050,57,F,55-59,Senior,7,,,,0
5051,37,F,35-39,Middle,8,,,,0
5052,48,F,45-49,Middle,9,,,,0
5053,43,M,40-44,Middle,10,,,,0
5054,51,M,50-54,Senior,11,,,,0
5055,64,F,60-64,Senior,12,,,,0
5056,51,F,50-54,Senior,13,,,,0
5057,62,F,60-64,Senior,14,,,,0
5058,48,F,45-49,Middle,15,,,,0
5059,57,F,55-59,Senior,16,,,,0
5060,35,F,30-34,Young,17,,,,0
5061,54,F,50-54,Senior,18,,,,0
5062,47,F,45-49,Middle,19,,,,0
5063,49,M,45-49,Middle,20,,,,0
5064,40,M,35-39,Middle,21,,,,0
5065,48,M,45-49,Middle,22,,,,0
5066,62,M,60-64,Senior,23,,,,0
5067,69,M,65-69,Elderly,24,,,,0
5068,41,M,40-44,Middle,25,,,,0
5069,26,F,25-29,Young,26,,,,0
5070,51,M,50-54,Senior,27,,,,0
5071,22,F,20-24,Young,28,,,,0
5072,77,F,70+,Elderly,29,,,,0
5073,53,F,50-54,Senior,30,,,,0
5074,39,M,35-39,Middle,1,,,,0
5075,51,F,50-54,Senior,2,,,,0
5076,29,M,25-29,Young,3,,,,0
5077,34,F,30-34,Young,4,,,,0
5078,27,F,25-29,Young,5,,,,0
5079,29,F,25-29,Young,6,,,,0
5080,64,F,60-64,Senior,7,,,,0
5081,47,M,45-49,Middle,8,,,,0
5082,34,M,30-34,Young,9,,,,0
5083,41,M,40-44,Middle,10,,,,0
5084,64,F,60-64,Senior,11,,,,0
5085,66,F,65-69,Elderly,12,,,,0
5086,49,F,45-49,Middle,13,,,,0
5087,48,F,45-49,Middle,14,,,,0
5088,47,M,45-49,Middle,15,,,,0
5089,23,F,20-24,Young,16,,,,0
5090,57,F,55-59,Senior,17,,,,0
5091,44,M,40-44,Middle,18,,,,0
