location,prefecture,municipality,career,age_group,count,avg_age,avg_qualifications
京都府宇治市,京都府,宇治市,(高等学校)(2018年3月卒業),20代,1,23.0,0.0
京都府宇治市,京都府,宇治市,なしなし(その他),20代,1,28.0,0.0
京都府宇治市,京都府,宇治市,コミュニティケア科(専門学校)(1992年3月卒業),50代,1,53.0,2.0
京都府宇治市,京都府,宇治市,スポーツ科アスレティックトレーナー専攻(専門学校)(2009年3月卒業),30代,1,37.0,4.0
京都府宇治市,京都府,宇治市,デザイン美術科ヴィジュアルデザイン科(短期大学)(1999年3月卒業),40代,1,44.0,1.0
京都府宇治市,京都府,宇治市,パフォーミングアーツカレッジ声優専攻(専門学校)(2013年3月卒業),30代,1,32.0,3.0
京都府宇治市,京都府,宇治市,ビューティメイク科(専門学校)(2004年3月卒業),40代,1,42.0,1.0
京都府宇治市,京都府,宇治市,ファッションビジネス学科ファッションビジネス(専門学校)(1992年2月卒業),50代,1,54.0,3.0
京都府宇治市,京都府,宇治市,プロジェクト工学科ものづくり分野機械加工専攻(高等学校)(2021年3月卒業見込み),20代,1,22.0,0.0
京都府宇治市,京都府,宇治市,マーケティング学科(大学)(2012年3月卒業),30代,1,36.0,1.0
京都府宇治市,京都府,宇治市,人文学部総合人文学科(大学)(2013年3月卒業),30代,1,34.0,2.0
京都府宇治市,京都府,宇治市,介護福祉科(専門学校)(2005年3月卒業),50代,1,52.0,3.0
京都府宇治市,京都府,宇治市,介護福祉科(専門学校)(2013年3月卒業),30代,1,32.0,1.0
京都府宇治市,京都府,宇治市,保育科(専門学校)(1985年3月卒業),60代,1,60.0,3.0
京都府宇治市,京都府,宇治市,保育科保育士(高等学校)(1979年3月卒業),60代,1,64.0,3.0
京都府宇治市,京都府,宇治市,児童教育学科幼児教育専攻(短期大学)(1991年3月卒業),50代,1,54.0,0.0
京都府宇治市,京都府,宇治市,初等教育学科(短期大学)(1983年3月卒業),60代,1,64.0,1.0
京都府宇治市,京都府,宇治市,商学部 商学科金融、流通(大学)(1988年3月卒業),50代,1,59.0,0.0
京都府宇治市,京都府,宇治市,商業科(高等学校)(1988年3月卒業),50代,1,55.0,4.0
京都府宇治市,京都府,宇治市,国際福祉学科福祉(短期大学)(2005年3月卒業),40代,1,41.0,4.0
京都府宇治市,京都府,宇治市,外国語学部 言語学科イタリア語専修(大学)(1983年3月卒業),60代,1,65.0,1.0
京都府宇治市,京都府,宇治市,定時制,50代,1,55.0,1.0
京都府宇治市,京都府,宇治市,家政科被服科(高等学校)(1988年3月卒業),50代,1,56.0,4.0
京都府宇治市,京都府,宇治市,家政高等科(高等学校)(1988年3月卒業),50代,1,55.0,2.0
京都府宇治市,京都府,宇治市,幼児教育幼児教育科(短期大学)(1974年3月卒業),70歳以上,1,71.0,3.0
京都府宇治市,京都府,宇治市,心理メディカル科(専門学校)(2019年5月中退),20代,1,25.0,0.0
京都府宇治市,京都府,宇治市,教育学部特設書道(大学),60代,1,62.0,3.0
京都府宇治市,京都府,宇治市,文化学科日本文化コース(短期大学)(1993年3月卒業),50代,1,51.0,2.0
京都府宇治市,京都府,宇治市,文学部社会福祉学科(大学)(1986年3月卒業),60代,1,63.0,0.0
京都府宇治市,京都府,宇治市,文科英語専攻(短期大学)(1972年3月卒業),70歳以上,1,73.0,4.0
京都府宇治市,京都府,宇治市,普通(高等学校)(1968年3月卒業),70歳以上,1,79.0,0.0
京都府宇治市,京都府,宇治市,普通科,50代,1,57.0,0.0
京都府宇治市,京都府,宇治市,普通科(1967年4月),70歳以上,1,76.0,0.0
京都府宇治市,京都府,宇治市,普通科(1982年3月卒業),60代,1,60.0,2.0
京都府宇治市,京都府,宇治市,普通科(高等学校),20代,1,21.0,0.0
京都府宇治市,京都府,宇治市,普通科(高等学校),30代,1,33.0,1.0
京都府宇治市,京都府,宇治市,普通科(高等学校),40代,1,45.0,1.0
京都府宇治市,京都府,宇治市,普通科(高等学校)(1974年3月卒業),60代,1,69.0,0.0
京都府宇治市,京都府,宇治市,普通科(高等学校)(1976年3月卒業),60代,2,67.5,2.0
京都府宇治市,京都府,宇治市,普通科(高等学校)(1978年3月卒業),60代,1,66.0,1.0
京都府宇治市,京都府,宇治市,普通科(高等学校)(1983年3月卒業),60代,2,60.5,0.5
京都府宇治市,京都府,宇治市,普通科(高等学校)(1989年3月卒業),50代,1,55.0,4.0
京都府宇治市,京都府,宇治市,普通科(高等学校)(1990年3月卒業),50代,1,53.0,3.0
京都府宇治市,京都府,宇治市,普通科(高等学校)(2009年3月卒業),30代,1,35.0,2.0
京都府宇治市,京都府,宇治市,普通科(高等学校)(2018年3月卒業),20代,1,26.0,1.0
京都府宇治市,京都府,宇治市,普通科(高等学校)(2020年3月卒業),20代,1,23.0,1.0
京都府宇治市,京都府,宇治市,普通科(高等学校)(2023年3月卒業),20代,1,21.0,0.0
京都府宇治市,京都府,宇治市,普通科ニチイ学館(高等学校)(2001年3月卒業),30代,1,39.0,2.0
京都府宇治市,京都府,宇治市,普通科一般課程(高等学校)(2002年3月卒業),40代,1,42.0,6.0
京都府宇治市,京都府,宇治市,普通科普通科(その他)(2002年8月中退),40代,1,40.0,1.0
京都府宇治市,京都府,宇治市,服飾科(高等学校),50代,1,57.0,4.0
京都府宇治市,京都府,宇治市,法学部(大学),40代,1,45.0,1.0
京都府宇治市,京都府,宇治市,法学部法学科(大学)(2009年3月卒業),30代,1,39.0,0.0
京都府宇治市,京都府,宇治市,法学部法律学科(1996年3月卒業),50代,1,50.0,0.0
京都府宇治市,京都府,宇治市,洋裁科(高等学校)(1982年3月卒業),60代,1,61.0,2.0
京都府宇治市,京都府,宇治市,現代人間学部生活環境学科(2029年3月卒業見込み),20代,1,18.0,1.0
京都府宇治市,京都府,宇治市,理学部化学(大学)(1996年3月卒業),50代,1,52.0,2.0
京都府宇治市,京都府,宇治市,生活未来科生活福祉コース(短期大学)(2024年3月卒業),20代,1,22.0,1.0
京都府宇治市,京都府,宇治市,看護学科(専門学校)(2018年3月卒業),20代,1,28.0,1.0
京都府宇治市,京都府,宇治市,短期大学部絵画専攻(短期大学)(2004年3月卒業),40代,1,42.0,3.0
京都府宇治市,京都府,宇治市,社会学部地域福祉学科(大学)(2006年9月卒業),40代,1,42.0,0.0
京都府宇治市,京都府,宇治市,社会学部社会学科(1984年4月卒業),60代,1,63.0,1.0
京都府宇治市,京都府,宇治市,社会福祉学科,30代,1,38.0,2.0
京都府宇治市,京都府,宇治市,社会福祉学科児童福祉専攻(短期大学)(1989年3月卒業),50代,1,57.0,4.0
京都府宇治市,京都府,宇治市,社会福祉学部 社会福祉学科地域福祉学(大学)(2014年3月卒業),30代,1,34.0,3.0
京都府宇治市,京都府,宇治市,社会福祉学部社会福祉学科(2028年4月卒業見込み),20代,1,20.0,0.0
京都府宇治市,京都府,宇治市,社会福祉学部社会福祉学科(大学)(2026年3月卒業見込み),20代,1,23.0,0.0
京都府宇治市,京都府,宇治市,社会福祉学部社会福祉学科社会福祉(大学)(2014年3月卒業),30代,1,33.0,3.0
京都府宇治市,京都府,宇治市,福祉科(高等学校),30代,1,38.0,3.0
京都府宇治市,京都府,宇治市,福祉科介護福祉士(高等学校)(2003年3月卒業),40代,1,41.0,2.0
京都府宇治市,京都府,宇治市,精神保健福祉通信教育課程精神保健福祉(専門学校)(2018年9月卒業),50代,1,55.0,6.0
京都府宇治市,京都府,宇治市,経済学部(大学)(1985年3月卒業),60代,1,62.0,1.0
京都府宇治市,京都府,宇治市,経済学部経営学科(大学),60代,1,60.0,0.0
京都府宇治市,京都府,宇治市,経済学部経済学科(大学)(1980年3月卒業),60代,1,66.0,2.0
京都府宇治市,京都府,宇治市,経済学部経済学科(大学)(1985年3月卒業),60代,1,63.0,2.0
京都府宇治市,京都府,宇治市,美容師(1994年3月卒業),40代,1,48.0,2.0
京都府宇治市,京都府,宇治市,美容科美容科(専門学校)(1993年9月卒業),50代,1,52.0,2.0
京都府宇治市,京都府,宇治市,臨床工学技士科(専門学校)(2017年7月中退),20代,1,28.0,0.0
京都府宇治市,京都府,宇治市,臨床心理学部臨床心理学科(大学)(2020年3月卒業),20代,1,28.0,2.0
京都府宇治市,京都府,宇治市,自動車工学科(高等学校)(1993年3月卒業),50代,2,50.0,1.0
京都府宇治市,京都府,宇治市,芸術学部･芸術学科マンガ･デジタルアートコース(大学)(2021年3月卒業),20代,1,27.0,1.0
京都府宇治市,京都府,宇治市,音楽学部指揮科,60代,1,68.0,0.0
京都府宇治市,京都府,宇治市,音楽学部指揮科(大学)(1976年4月中退),60代,1,68.0,2.0
京都府宮津市,京都府,宮津市,(専門学校)(1997年3月卒業),40代,1,49.0,3.0
京都府宮津市,京都府,宮津市,(高等学校)(2012年3月卒業),30代,1,32.0,1.0
京都府宮津市,京都府,宮津市,介護介護(専門学校)(2005年3月卒業),40代,1,40.0,2.0
京都府宮津市,京都府,宮津市,介護福祉学科(専門学校)(1996年3月卒業),50代,1,50.0,2.0
京都府宮津市,京都府,宮津市,普通科(高等学校),30代,1,30.0,2.0
京都府宮津市,京都府,宮津市,普通科(高等学校),50代,1,54.0,1.0
京都府宮津市,京都府,宮津市,普通科(高等学校)(1991年3月卒業),50代,1,53.0,0.0
京都府宮津市,京都府,宮津市,福祉科(高等専門学校)(1995年4月卒業),40代,1,48.0,8.0
京都府木津川市,京都府,木津川市,(その他),20代,1,23.0,0.0
京都府木津川市,京都府,木津川市,(大学)(2015年3月),30代,1,32.0,2.0
京都府木津川市,京都府,木津川市,(専門学校),20代,1,26.0,1.0
京都府木津川市,京都府,木津川市,(専門学校)(1992年3月卒業),50代,1,54.0,5.0
京都府木津川市,京都府,木津川市,(短期大学),30代,1,39.0,2.0
京都府木津川市,京都府,木津川市,(短期大学)(2000年3月卒業),40代,2,47.0,1.5
京都府木津川市,京都府,木津川市,(高等学校),40代,2,44.5,1.5
京都府木津川市,京都府,木津川市,(高等学校),50代,4,56.0,2.0
京都府木津川市,京都府,木津川市,(高等学校),60代,1,63.0,1.0
京都府木津川市,京都府,木津川市,(高等学校)(2009年4月卒業),30代,1,35.0,1.0
京都府木津川市,京都府,木津川市,(高等学校)(2023年3月卒業),20代,1,20.0,0.0
京都府木津川市,京都府,木津川市,デジタル造形学科生活デザイン専攻(短期大学)(2002年3月卒業),40代,1,43.0,6.0
京都府木津川市,京都府,木津川市,リハビリテーション学部•リハビリテーション学科理学療法専攻(高等学校)(2025年3月卒業見込み),20代,1,23.0,0.0
京都府木津川市,京都府,木津川市,人文学部社会福祉学科障害者福祉(大学)(2007年3月卒業),40代,1,41.0,4.0
京都府木津川市,京都府,木津川市,介護(専門学校),20代,1,25.0,2.0
京都府木津川市,京都府,木津川市,仏教科(短期大学)(1998年3月卒業),40代,1,47.0,3.0
京都府木津川市,京都府,木津川市,化学工学課化学工学(高等学校)(1982年3月卒業),60代,1,61.0,1.0
京都府木津川市,京都府,木津川市,商学部商経学科(1992年3月卒業),50代,1,57.0,2.0
京都府木津川市,京都府,木津川市,商業科(1977年3月卒業),60代,1,67.0,1.0
京都府木津川市,京都府,木津川市,商業科(高等学校)(1989年3月卒業),50代,1,55.0,4.0
京都府木津川市,京都府,木津川市,商経学部商学科(1974年4月卒業),70歳以上,1,74.0,2.0
京都府木津川市,京都府,木津川市,国文学科国文学(1999年3月卒業),40代,1,49.0,4.0
京都府木津川市,京都府,木津川市,大学院連合教職実践研究科学校経営力高度化コース(大学院(修士))(2022年3月卒業),60代,1,68.0,8.0
京都府木津川市,京都府,木津川市,工業化学科(高等学校),50代,1,51.0,3.0
京都府木津川市,京都府,木津川市,工業化学科(高等学校)(1979年3月卒業),50代,1,59.0,1.0
京都府木津川市,京都府,木津川市,情報会計科(高等学校)(2003年3月卒業),30代,1,39.0,5.0
京都府木津川市,京都府,木津川市,教育学部幼児教育学科(大学)(1998年3月卒業),40代,1,49.0,4.0
京都府木津川市,京都府,木津川市,教養学科教育と心理コース(大学)(2012年9月卒業),50代,1,51.0,6.0
京都府木津川市,京都府,木津川市,文学部宗教学科(大学)(1987年3月卒業),60代,1,60.0,4.0
京都府木津川市,京都府,木津川市,日本文学部文学科日本文学(大学),60代,1,63.0,3.0
京都府木津川市,京都府,木津川市,普通科(高等学校)(1996年3月卒業),40代,1,49.0,2.0
京都府木津川市,京都府,木津川市,普通科(高等学校)(2017年7月中退),20代,1,22.0,0.0
京都府木津川市,京都府,木津川市,普通科(高等学校)(2019年1月中退),20代,1,24.0,0.0
京都府木津川市,京都府,木津川市,法学部法律学科民法(大学)(2025年3月卒業見込み),20代,1,23.0,1.0
京都府木津川市,京都府,木津川市,理美容美容師(専門学校)(1996年10月卒業),40代,1,49.0,2.0
京都府木津川市,京都府,木津川市,環境人間学部(大学)(2007年3月卒業),40代,1,41.0,5.0
京都府木津川市,京都府,木津川市,看護学科学校法人神村学園高等部看護学科専門課程(高等専門学校)(2016年3月卒業),30代,1,30.0,2.0
京都府木津川市,京都府,木津川市,短期大学部社会福祉学科(短期大学)(2019年3月卒業),20代,1,27.0,6.0
京都府木津川市,京都府,木津川市,社会学部・現代社会学科共生・臨床(大学)(2026年3月卒業見込み),20代,1,22.0,1.0
京都府木津川市,京都府,木津川市,社会学部地域福祉学科(大学)(2005年3月卒業),40代,1,42.0,2.0
京都府木津川市,京都府,木津川市,社会学部心理学科(大学)(2015年5月中退),30代,1,34.0,1.0
京都府木津川市,京都府,木津川市,社会福祉士学部社会福祉士学科(大学)(2005年3月卒業),40代,1,43.0,4.0
京都府木津川市,京都府,木津川市,社会福祉学科(大学)(2007年3月卒業),40代,1,40.0,0.0
京都府木津川市,京都府,木津川市,社会福祉学部 社会福祉学科社会福祉(大学)(2006年4月卒業),40代,1,42.0,1.0
京都府木津川市,京都府,木津川市,福祉介護(高等学校)(1997年3月卒業),40代,1,44.0,0.0
京都府木津川市,京都府,木津川市,福祉総合科介護(その他)(2022年3月卒業),20代,1,22.0,1.0
京都府木津川市,京都府,木津川市,福祉課(高等学校)(2005年3月卒業),30代,1,38.0,3.0
京都府木津川市,京都府,木津川市,福祉課福祉(高等学校),20代,1,22.0,1.0
京都府木津川市,京都府,木津川市,経営学部経営学科(1973年3月卒業),70歳以上,1,74.0,1.0
京都府木津川市,京都府,木津川市,経済学科経済学部(1974年3月卒業),70歳以上,1,73.0,1.0
京都府木津川市,京都府,木津川市,経済学部経済学(大学)(1990年3月卒業),50代,1,57.0,2.0
京都府木津川市,京都府,木津川市,経済学部経済学科(大学)(1981年3月卒業),60代,1,67.0,2.0
