ID,性別,年齢,年齢バケット,居住地_都道府県,居住地_市区町村,資格数,国家資格保有,就業状況
ID_4646,女性,42,40代,京都府,乙訓郡大山崎町,4,有,就業中
ID_4647,女性,69,60代,京都府,京都市下京区,1,有,離職中
ID_4648,男性,52,50代,京都府,京田辺市,3,有,離職中
ID_4649,男性,22,20代,京都府,八幡市,1,有,在学中
ID_4650,男性,57,50代,京都府,宇治市,0,無,離職中
ID_4651,男性,32,30代,京都府,京都市上京区,0,無,就業中
ID_4652,男性,25,20代,京都府,京都市西京区,1,無,就業中
ID_4653,男性,32,30代,大阪府,大阪市中央区,3,無,就業中
ID_4654,男性,50,50代,京都府,京都市右京区,1,無,就業中
ID_4655,女性,27,20代,京都府,舞鶴市,0,無,離職中
ID_4656,女性,41,40代,京都府,長岡京市,2,無,就業中
ID_4657,女性,58,50代,京都府,京都市西京区,4,有,就業中
ID_4658,男性,21,20代,京都府,京都市上京区,0,無,在学中
ID_4659,女性,46,40代,静岡県,浜松市浜北区,1,無,離職中
ID_4660,女性,62,60代,京都府,宇治市,0,無,就業中
ID_4661,男性,47,40代,京都府,宇治市,1,無,離職中
ID_4662,女性,21,20代,京都府,京都市右京区,1,無,在学中
ID_4663,女性,31,30代,京都府,京都市伏見区,1,有,就業中
ID_4664,男性,22,20代,京都府,向日市,1,無,在学中
ID_4665,女性,69,60代,京都府,京都市伏見区,0,無,就業中
ID_4666,女性,68,60代,京都府,向日市,0,無,就業中
ID_4667,女性,56,50代,京都府,京都市右京区,0,無,離職中
ID_4668,女性,44,40代,京都府,相楽郡精華町,2,有,離職中
ID_4669,女性,19,20代,京都府,舞鶴市,0,無,在学中
ID_4670,女性,44,40代,京都府,木津川市,1,有,就業中
ID_4671,女性,64,60代,京都府,京都市伏見区,1,有,就業中
ID_4672,男性,34,30代,京都府,城陽市,1,有,就業中
ID_4673,男性,64,60代,京都府,京都市北区,2,無,離職中
ID_4674,女性,33,30代,滋賀県,甲賀市,4,有,就業中
ID_4675,女性,60,60代,京都府,八幡市,4,無,就業中
ID_4676,男性,72,70歳以上,京都府,京都市右京区,0,無,就業中
ID_4677,男性,54,50代,京都府,京都市伏見区,3,有,離職中
ID_4678,女性,63,60代,京都府,京都市西京区,0,無,就業中
ID_4679,女性,41,40代,京都府,長岡京市,3,有,就業中
ID_4680,男性,39,30代,京都府,南丹市,0,無,離職中
ID_4681,男性,68,60代,京都府,京都市中京区,0,無,就業中
ID_4682,男性,68,60代,京都府,京都市伏見区,0,無,就業中
ID_4683,女性,23,20代,京都府,京都市山科区,0,無,就業中
ID_4684,女性,31,30代,京都府,相楽郡精華町,2,無,離職中
ID_4685,女性,37,30代,京都府,京都市伏見区,0,無,離職中
ID_4686,女性,26,20代,福岡県,糸島市,2,有,就業中
ID_4687,男性,34,30代,京都府,木津川市,1,無,離職中
ID_4688,女性,82,70歳以上,京都府,京都市伏見区,0,無,離職中
ID_4689,男性,50,50代,京都府,乙訓郡大山崎町,0,無,就業中
ID_4690,男性,73,70歳以上,京都府,福知山市,0,無,就業中
ID_4691,男性,76,70歳以上,兵庫県,たつの市,3,無,就業中
ID_4692,女性,57,50代,京都府,京都市西京区,0,無,就業中
ID_4693,男性,52,50代,京都府,京田辺市,4,有,離職中
ID_4694,女性,73,70歳以上,京都府,京都市山科区,0,無,就業中
ID_4695,女性,22,20代,徳島県,徳島市,2,有,就業中
ID_4696,男性,50,50代,京都府,宇治市,1,無,離職中
ID_4697,男性,64,60代,京都府,南丹市,1,無,離職中
ID_4698,女性,43,40代,京都府,京都市伏見区,1,有,就業中
ID_4699,女性,30,30代,京都府,京都市左京区,0,無,離職中
ID_4700,女性,30,30代,京都府,京都市右京区,0,無,就業中
ID_4701,女性,70,70歳以上,京都府,乙訓郡大山崎町,0,無,離職中
ID_4702,女性,64,60代,京都府,京都市北区,2,無,離職中
ID_4703,女性,69,60代,京都府,京都市西京区,1,有,就業中
ID_4704,女性,62,60代,滋賀県,大津市,0,無,就業中
ID_4705,男性,46,40代,京都府,京都市北区,2,有,就業中
ID_4706,女性,57,50代,京都府,京都市山科区,0,無,離職中
ID_4707,女性,57,50代,京都府,八幡市,0,無,在学中
ID_4708,男性,22,20代,京都府,京田辺市,0,無,在学中
ID_4709,女性,62,60代,京都府,長岡京市,1,無,就業中
ID_4710,女性,69,60代,京都府,京都市左京区,0,無,就業中
ID_4711,男性,38,30代,京都府,京都市右京区,1,無,就業中
ID_4712,女性,21,20代,京都府,京都市伏見区,1,無,就業中
ID_4713,女性,67,60代,京都府,京都市伏見区,2,無,就業中
ID_4714,男性,60,60代,京都府,京都市右京区,2,無,離職中
ID_4715,女性,53,50代,奈良県,天理市,2,無,就業中
ID_4716,女性,58,50代,京都府,京都市左京区,1,有,就業中
ID_4717,女性,47,40代,滋賀県,大津市,1,有,離職中
ID_4718,女性,64,60代,滋賀県,大津市,1,有,就業中
ID_4719,男性,48,40代,京都府,京都市左京区,0,無,就業中
ID_4720,女性,60,60代,京都府,京都市伏見区,0,無,就業中
ID_4721,女性,35,30代,京都府,京都市伏見区,1,無,離職中
ID_4722,男性,44,40代,京都府,舞鶴市,2,有,離職中
ID_4723,男性,29,20代,京都府,京都市西京区,2,無,就業中
ID_4724,男性,45,40代,京都府,京都市伏見区,1,無,就業中
ID_4725,男性,45,40代,京都府,京都市中京区,2,無,就業中
ID_4726,女性,69,60代,京都府,京都市伏見区,0,無,離職中
ID_4727,男性,51,50代,京都府,木津川市,1,無,就業中
ID_4728,男性,60,60代,東京都,目黒区,0,無,離職中
ID_4729,女性,45,40代,京都府,京都市山科区,1,有,就業中
ID_4730,男性,50,50代,京都府,宇治市,0,無,在学中
ID_4731,女性,30,30代,京都府,宇治市,0,無,就業中
ID_4732,男性,66,60代,京都府,南丹市,0,無,就業中
ID_4733,男性,29,20代,京都府,京都市左京区,2,有,就業中
ID_4734,男性,67,60代,京都府,京都市山科区,0,無,離職中
ID_4735,男性,58,50代,京都府,京都市北区,0,無,離職中
ID_4736,男性,52,50代,京都府,京都市上京区,2,無,就業中
ID_4737,男性,71,70歳以上,京都府,八幡市,0,無,就業中
ID_4738,男性,59,50代,京都府,亀岡市,1,有,離職中
ID_4739,女性,25,20代,京都府,京都市東山区,0,無,在学中
ID_4740,男性,70,70歳以上,京都府,京都市中京区,4,無,就業中
ID_4741,男性,54,50代,京都府,京都市中京区,1,無,就業中
ID_4742,女性,37,30代,京都府,京都市右京区,2,有,就業中
ID_4743,女性,57,50代,京都府,相楽郡精華町,3,有,離職中
ID_4744,女性,20,20代,京都府,南丹市,0,無,在学中
ID_4745,女性,65,60代,京都府,京都市伏見区,2,有,離職中
ID_4746,男性,60,60代,兵庫県,丹波市,4,有,就業中
ID_4747,女性,39,30代,京都府,京都市上京区,4,有,就業中
ID_4748,男性,56,50代,大阪府,茨木市,7,有,離職中
ID_4749,女性,22,20代,京都府,向日市,0,無,在学中
ID_4750,女性,67,60代,京都府,京都市伏見区,2,無,就業中
ID_4751,男性,71,70歳以上,京都府,乙訓郡大山崎町,0,無,就業中
ID_4752,女性,29,20代,大阪府,枚方市,0,無,離職中
ID_4753,女性,51,50代,兵庫県,丹波篠山市,2,有,就業中
ID_4754,女性,62,60代,京都府,京都市南区,0,無,就業中
ID_4755,男性,50,50代,京都府,宇治市,1,無,離職中
ID_4756,男性,40,40代,京都府,八幡市,1,有,就業中
ID_4757,男性,25,20代,奈良県,大和郡山市,2,無,在学中
ID_4758,男性,45,40代,京都府,京都市上京区,1,無,就業中
ID_4759,男性,42,40代,京都府,綾部市,4,有,就業中
ID_4760,女性,19,20代,京都府,相楽郡精華町,0,無,在学中
ID_4761,女性,51,50代,大阪府,交野市,1,無,就業中
ID_4762,男性,70,70歳以上,京都府,京都市中京区,0,無,離職中
ID_4763,男性,47,40代,大阪府,枚方市,3,有,就業中
ID_4764,男性,47,40代,京都府,長岡京市,2,有,離職中
ID_4765,女性,70,70歳以上,京都府,京都市左京区,0,無,離職中
ID_4766,女性,25,20代,京都府,京都市南区,1,有,就業中
ID_4767,男性,20,20代,京都府,京都市伏見区,0,無,離職中
ID_4768,女性,48,40代,京都府,京都市伏見区,1,無,就業中
ID_4769,女性,68,60代,京都府,京都市東山区,0,無,就業中
ID_4770,女性,31,30代,京都府,京都市上京区,1,無,離職中
ID_4771,女性,40,40代,京都府,京都市下京区,0,無,就業中
ID_4772,女性,56,50代,京都府,京都市中京区,0,無,就業中
ID_4773,男性,62,60代,京都府,亀岡市,0,無,就業中
ID_4774,女性,54,50代,京都府,八幡市,0,無,就業中
ID_4775,男性,70,70歳以上,京都府,長岡京市,2,無,離職中
ID_4776,女性,43,40代,京都府,京都市山科区,3,有,就業中
ID_4777,女性,21,20代,京都府,京都市左京区,0,無,在学中
ID_4778,男性,40,40代,滋賀県,大津市,2,無,離職中
ID_4779,女性,63,60代,京都府,京都市伏見区,1,有,離職中
ID_4780,女性,37,30代,京都府,京都市伏見区,1,無,就業中
ID_4781,男性,25,20代,京都府,南丹市,1,無,在学中
ID_4782,女性,53,50代,京都府,宇治市,2,無,離職中
ID_4783,女性,53,50代,京都府,京都市西京区,0,無,就業中
ID_4784,女性,21,20代,京都府,京都市伏見区,0,無,在学中
ID_4785,女性,42,40代,京都府,宇治市,1,無,就業中
ID_4786,女性,32,30代,京都府,宇治市,0,無,就業中
ID_4787,男性,62,60代,京都府,長岡京市,0,無,就業中
ID_4788,女性,42,40代,京都府,向日市,1,有,就業中
ID_4789,女性,63,60代,京都府,京都市左京区,0,無,離職中
ID_4790,女性,21,20代,京都府,京都市下京区,0,無,在学中
ID_4791,男性,72,70歳以上,京都府,京都市伏見区,0,無,就業中
ID_4792,女性,27,20代,京都府,京都市伏見区,0,無,就業中
ID_4793,男性,20,20代,京都府,京都市中京区,0,無,在学中
ID_4794,男性,50,50代,京都府,京都市伏見区,2,無,離職中
ID_4795,男性,64,60代,京都府,京都市左京区,3,無,離職中
ID_4796,男性,70,70歳以上,京都府,八幡市,0,無,離職中
ID_4797,女性,75,70歳以上,京都府,京都市伏見区,0,無,就業中
ID_4798,男性,44,40代,京都府,京都市南区,1,無,就業中
ID_4799,女性,60,60代,京都府,南丹市,1,有,就業中
ID_4800,男性,36,30代,滋賀県,草津市,2,有,離職中
ID_4801,女性,28,20代,兵庫県,小野市,0,無,離職中
ID_4802,男性,51,50代,京都府,与謝郡与謝野町,1,無,就業中
ID_4803,男性,33,30代,京都府,京都市伏見区,4,有,離職中
ID_4804,男性,24,20代,京都府,京都市左京区,2,無,在学中
ID_4805,女性,33,30代,京都府,舞鶴市,0,無,就業中
ID_4806,女性,26,20代,京都府,京都市下京区,0,無,離職中
ID_4807,女性,19,20代,京都府,京都市右京区,0,無,在学中
ID_4808,男性,51,50代,京都府,相楽郡精華町,0,無,就業中
ID_4809,女性,21,20代,京都府,京都市山科区,1,無,就業中
ID_4810,男性,55,50代,京都府,京都市右京区,0,無,就業中
ID_4811,男性,35,30代,京都府,綾部市,1,有,就業中
ID_4812,男性,68,60代,京都府,城陽市,0,無,離職中
ID_4813,男性,60,60代,京都府,京都市伏見区,0,無,離職中
ID_4814,女性,57,50代,京都府,長岡京市,1,無,就業中
ID_4815,女性,22,20代,京都府,京都市山科区,1,無,在学中
ID_4816,男性,50,50代,京都府,宇治市,1,無,離職中
ID_4817,女性,22,20代,京都府,京都市北区,1,無,在学中
ID_4818,女性,46,40代,京都府,京都市伏見区,1,有,就業中
ID_4819,男性,69,60代,東京都,東村山市,1,無,離職中
ID_4820,女性,41,40代,京都府,京都市中京区,1,無,離職中
ID_4821,女性,36,30代,京都府,綾部市,0,無,就業中
ID_4822,女性,41,40代,京都府,京都市北区,0,無,離職中
ID_4823,男性,24,20代,京都府,京田辺市,0,無,在学中
ID_4824,男性,51,50代,京都府,京都市北区,2,有,就業中
ID_4825,女性,69,60代,京都府,京都市伏見区,1,無,就業中
ID_4826,女性,47,40代,京都府,京都市山科区,1,有,離職中
ID_4827,女性,55,50代,京都府,長岡京市,1,無,就業中
ID_4828,女性,69,60代,京都府,京都市右京区,3,有,就業中
ID_4829,女性,43,40代,京都府,宇治市,1,無,離職中
ID_4830,男性,36,30代,京都府,城陽市,4,無,離職中
ID_4831,女性,48,40代,京都府,京田辺市,2,無,離職中
ID_4832,女性,20,20代,京都府,京都市右京区,1,無,在学中
ID_4833,男性,60,60代,京都府,長岡京市,3,無,就業中
ID_4834,男性,55,50代,京都府,京都市伏見区,2,無,就業中
ID_4835,女性,61,60代,京都府,京都市山科区,0,無,離職中
ID_4836,女性,55,50代,京都府,亀岡市,1,有,就業中
ID_4837,女性,66,60代,京都府,京都市右京区,1,無,就業中
ID_4838,女性,27,20代,京都府,京都市西京区,1,無,離職中
ID_4839,女性,67,60代,京都府,乙訓郡大山崎町,1,有,就業中
ID_4840,男性,55,50代,京都府,舞鶴市,1,有,就業中
ID_4841,女性,40,40代,京都府,向日市,1,有,離職中
ID_4842,女性,55,50代,京都府,京都市右京区,3,有,就業中
ID_4843,女性,42,40代,京都府,宇治市,0,無,離職中
ID_4844,女性,23,20代,京都府,向日市,1,無,離職中
ID_4845,女性,24,20代,京都府,京都市右京区,0,無,就業中
ID_4846,女性,48,40代,神奈川県,小田原市,0,無,離職中
ID_4847,女性,24,20代,京都府,宇治市,0,無,就業中
ID_4848,女性,34,30代,京都府,京都市伏見区,1,無,離職中
ID_4849,女性,62,60代,京都府,亀岡市,1,有,就業中
ID_4850,女性,69,60代,京都府,京都市南区,3,有,就業中
ID_4851,女性,69,60代,京都府,京都市右京区,2,無,就業中
ID_4852,女性,49,40代,京都府,京都市南区,0,無,離職中
ID_4853,女性,61,60代,京都府,京都市伏見区,2,有,就業中
ID_4854,女性,58,50代,京都府,宇治市,2,有,就業中
ID_4855,男性,81,70歳以上,京都府,相楽郡精華町,0,無,離職中
ID_4856,女性,24,20代,京都府,京都市下京区,0,無,在学中
ID_4857,女性,72,70歳以上,京都府,京都市山科区,2,有,就業中
ID_4858,女性,55,50代,京都府,向日市,2,有,就業中
ID_4859,女性,73,70歳以上,京都府,京都市北区,0,無,離職中
ID_4860,女性,55,50代,京都府,京都市伏見区,1,有,就業中
ID_4861,男性,62,60代,京都府,京都市下京区,1,無,離職中
ID_4862,男性,21,20代,京都府,京都市東山区,0,無,在学中
ID_4863,男性,61,60代,京都府,相楽郡精華町,0,無,就業中
ID_4864,女性,47,40代,京都府,宇治市,3,有,就業中
ID_4865,女性,57,50代,京都府,亀岡市,2,有,就業中
ID_4866,女性,55,50代,京都府,京都市右京区,1,無,就業中
ID_4867,男性,35,30代,滋賀県,大津市,2,無,就業中
ID_4868,女性,27,20代,京都府,京都市北区,1,有,就業中
ID_4869,男性,64,60代,京都府,南丹市,0,無,就業中
ID_4870,男性,56,50代,石川県,加賀市,0,無,離職中
ID_4871,女性,57,50代,大阪府,高槻市,2,有,離職中
ID_4872,女性,28,20代,京都府,京都市伏見区,2,有,就業中
ID_4873,女性,55,50代,京都府,京都市伏見区,1,無,就業中
ID_4874,男性,64,60代,京都府,南丹市,1,有,就業中
ID_4875,男性,61,60代,京都府,宇治市,0,無,就業中
ID_4876,男性,21,20代,京都府,南丹市,0,無,在学中
ID_4877,女性,29,20代,京都府,京都市伏見区,1,有,就業中
ID_4878,女性,37,30代,京都府,八幡市,1,無,就業中
ID_4879,男性,32,30代,滋賀県,長浜市,2,無,離職中
ID_4880,女性,63,60代,京都府,南丹市,1,有,就業中
ID_4881,女性,45,40代,京都府,京都市上京区,0,無,就業中
ID_4882,男性,67,60代,京都府,京都市山科区,0,無,就業中
ID_4883,女性,62,60代,滋賀県,大津市,1,有,離職中
ID_4884,女性,65,60代,京都府,京都市中京区,1,有,就業中
ID_4885,女性,33,30代,京都府,舞鶴市,1,無,就業中
ID_4886,女性,45,40代,京都府,京都市伏見区,0,無,就業中
ID_4887,男性,53,50代,山口県,宇部市,1,有,就業中
ID_4888,男性,22,20代,京都府,京都市西京区,0,無,在学中
ID_4889,男性,40,40代,京都府,京都市右京区,0,無,就業中
ID_4890,男性,71,70歳以上,京都府,京都市伏見区,1,有,離職中
ID_4891,女性,54,50代,京都府,京都市伏見区,2,有,就業中
ID_4892,男性,46,40代,京都府,京都市伏見区,3,有,就業中
ID_4893,男性,63,60代,京都府,宇治市,1,無,離職中
ID_4894,女性,57,50代,京都府,京都市西京区,2,無,就業中
ID_4895,男性,71,70歳以上,京都府,京都市南区,0,無,就業中
ID_4896,女性,60,60代,京都府,長岡京市,1,無,就業中
ID_4897,女性,21,20代,京都府,京田辺市,0,無,在学中
ID_4898,女性,25,20代,京都府,京都市北区,1,無,在学中
ID_4899,男性,69,60代,京都府,京都市左京区,0,無,就業中
ID_4900,女性,23,20代,京都府,京都市西京区,1,無,在学中
ID_4901,女性,41,40代,京都府,京都市西京区,2,有,就業中
ID_4902,女性,29,20代,京都府,京田辺市,2,有,就業中
